NRPD,POIT,MTPD,DSMT,13MT,14MT,CPIT,UMIT,PNIT,PBIT,VOIT,VLIT,MOIT,PLIT,CEIT,FEIT,STIP,ENIT,POEN,FEEN,HREN,CPEN,CTEN,STIT,BQEN,DSBQ,BQFA,DSBF,MTEN,DSEN,13EN,14EN,CPCP,SHID,HSID,CCEN,FECE,HRCE,CPCE,PNCC,PBCC,VOCC,PLCC,ENPG,PGFE,PGHR,PGUS,CDEN,ENRE,REFE,REHR,REUS,ENFA,ENFE,FATY,FAFE,FAHR,FAUS,CTFA,PNFA,PBFA,VOFA,VLFA,PLFA
2402751,70,121MZ1121,MOZZARELLA 10X470G,,,1,CS,4.7,5.845,,9411.09,ARS,0.01,6207,02/10/2016,,83099644,70,02/10/2016,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,1,2437308,,1,,,,4.7,5.845,,0.01,4915289425,02/11/2016,,,1,8059R00160564,,,,907656760,4508A00084325,ZF2,02/12/2016,,,1,4.7,5.845,,,0.01
2402751,80,121MZ2121,MOZZARELLA 5X940G,,,1,CS,4.7,5.6,,9411.09,ARS,0.01,6207,02/10/2016,,83099644,80,02/10/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,1,2437308,,1,,,,4.7,5.6,,0.01,4915289425,02/11/2016,,,1,8059R00160564,,,,907656760,4508A00084325,ZF2,02/12/2016,,,1,4.7,5.6,,,0.01
2402751,90,110B29751,BATATA 12X720G,,,1,CS,8.64,9.76,,9411.09,ARS,0.01,6207,02/10/2016,,83099644,90,02/10/2016,,,6207,C,,,,,110B29751,BATATA 12X720G,,,1,2437308,,1,,,,8.64,9.76,,0.01,4915289425,02/11/2016,,,1,8059R00160564,,,,907656760,4508A00084325,ZF2,02/12/2016,,,1,8.64,9.76,,,0.01
2402751,100,121PR1111,PROVOLONE 10X520G,,,1,CS,5.2,6.345,,9411.09,ARS,0.01,6207,02/10/2016,,83099644,100,02/10/2016,,,6207,C,,,,,121PR1111,PROVOLONE 10X520G,,,1,2437308,,1,,,,5.2,6.345,,0.01,4915289425,02/11/2016,,,1,8059R00160564,,,,907656760,4508A00084325,ZF2,02/12/2016,,,1,5.2,6.345,,,0.01
2402751,110,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,1,CS,10,10.61,,9411.09,ARS,0.01,6207,02/10/2016,,83099644,110,02/10/2016,,,6207,C,,,,,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,1,2437308,,1,,,,10,10.61,,0.01,4915289425,02/11/2016,,,1,8059R00160564,,,,907656760,4508A00084325,ZF2,02/12/2016,,,1,10,10.61,,,0.01
2402751,120,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,1,CS,10,10.61,,9411.09,ARS,0.01,6207,02/10/2016,,83099644,120,02/10/2016,,,6207,C,,,,,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,1,2437308,,1,,,,10,10.61,,0.01,4915289425,02/11/2016,,,1,8059R00160564,,,,907656760,4508A00084325,ZF2,02/12/2016,,,1,10,10.61,,,0.01
2402751,130,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,CS,5.4,5.87,,9411.09,ARS,0.01,6207,02/10/2016,,83099644,130,02/10/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,2437308,,1,,,,5.4,5.87,,0.01,4915289425,02/11/2016,,,1,8059R00160564,,,,907656760,4508A00084325,ZF2,02/12/2016,,,1,5.4,5.87,,,0.01
2402751,140,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,CS,6.72,7.17,,9411.09,ARS,0.01,6207,02/10/2016,,83099644,140,02/10/2016,,,6207,C,,,,,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,2437308,,1,,,,6.72,7.17,,0.01,4915289425,02/11/2016,,,1,8059R00160564,,,,907656760,4508A00084325,ZF2,02/12/2016,,,1,6.72,7.17,,,0.01
2402751,150,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,9411.09,ARS,0.02,6207,02/10/2016,,83099644,150,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2437308,,1,,,,6.8,7.48,,0.02,4915289425,02/11/2016,,,1,8059R00160564,,,,907656760,4508A00084325,ZF2,02/12/2016,,,1,6.8,7.48,,,0.02
2402939,10,110A96721,NOISETTE 10X1KG,,,3,CS,30,31.89,,7416.36,ARS,0.04,6211,02/10/2016,,83099796,10,02/10/2016,,,6211,C,,,,,110A96721,NOISETTE 10X1KG,,,3,,,3,,,,30,31.89,,0.04,4915292352,02/11/2016,,,3,,,,,907656617,,,02/11/2016,,,3,30,31.89,,,0.04
2402939,20,110A47331,SMILES 12X600G,,,3,CS,21.6,23.46,,7416.36,ARS,0.03,6211,02/10/2016,,83099796,20,02/10/2016,,,6211,C,,,,,110A47331,SMILES 12X600G,,,3,,,3,,,,21.6,23.46,,0.03,4915292352,02/11/2016,,,3,,,,,907656617,,,02/11/2016,,,3,21.6,23.46,,,0.03
2402939,30,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,2,CS,8.88,10.68,,7416.36,ARS,0.04,6211,02/10/2016,,83099796,30,02/10/2016,,,6211,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,2,,,2,,,,8.88,10.68,,0.04,4915292352,02/11/2016,,,2,,,,,907656617,,,02/11/2016,,,2,8.88,10.68,,,0.04
2402939,40,121MZ1121,MOZZARELLA 10X470G,,,4,CS,18.8,23.38,,7416.36,ARS,0.06,6211,02/10/2016,,83099796,40,02/10/2016,,,6211,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,4,,,4,,,,18.8,23.38,,0.06,4915292352,02/11/2016,,,4,,,,,907656617,,,02/11/2016,,,4,18.8,23.38,,,0.06
2402939,50,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,3,CS,30,31.83,,7416.36,ARS,0.04,6211,02/10/2016,,83099796,50,02/10/2016,,,6211,C,,,,,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,3,,,3,,,,30,31.83,,0.04,4915292352,02/11/2016,,,3,,,,,907656617,,,02/11/2016,,,3,30,31.83,,,0.04
2402940,10,121MZ1121,MOZZARELLA 10X470G,,,2,CS,9.4,11.69,,4201.37,ARS,0.03,6211,02/11/2016,,83099797,10,02/10/2016,,,6211,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,2,,,2,,,,9.4,11.69,,0.03,4915292355,02/11/2016,,,2,,,,,907656619,,,02/11/2016,,,2,9.4,11.69,,,0.03
2402940,20,121JM1111,JAMON Y MORRONES 10X570G,,,2,CS,11.4,13.86,,4201.37,ARS,0.03,6211,02/11/2016,,83099797,20,02/10/2016,,,6211,C,,,,,121JM1111,JAMON Y MORRONES 10X570G,,,2,,,2,,,,11.4,13.86,,0.03,4915292355,02/11/2016,,,2,,,,,907656619,,,02/11/2016,,,2,11.4,13.86,,,0.03
2402940,30,121MZ2121,MOZZARELLA 5X940G,,,3,CS,14.1,16.8,,4201.37,ARS,0.04,6211,02/11/2016,,83099797,30,02/10/2016,,,6211,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,3,,,3,,,,14.1,16.8,,0.04,4915292355,02/11/2016,,,3,,,,,907656619,,,02/11/2016,,,3,14.1,16.8,,,0.04
2402940,40,129MZ1101,FANATICA - MOZZARELLA 12X450G,,,2,CS,10.8,11.556,,4201.37,ARS,0.03,6211,02/11/2016,,83099797,40,02/10/2016,,,6211,C,,,,,129MZ1101,FANATICA - MOZZARELLA 12X450G,,,2,,,2,,,,10.8,11.556,,0.03,4915292355,02/11/2016,,,2,,,,,907656619,,,02/11/2016,,,2,10.8,11.556,,,0.03
2402942,10,110A77451,CORTE TRADICIONAL 12X1KG,,,3,CS,36,37.95,,9785.45,ARS,0.05,6211,02/11/2016,,83099801,10,02/10/2016,,,6211,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,3,,,3,,,,36,37.95,,0.05,4915292357,02/11/2016,,,3,,,,,907656618,,,02/11/2016,,,3,36,37.95,,,0.05
2402942,20,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,3,CS,45,47.37,,9785.45,ARS,0.05,6211,02/11/2016,,83099801,20,02/10/2016,,,6211,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,3,,,3,,,,45,47.37,,0.05,4915292357,02/11/2016,,,3,,,,,907656618,,,02/11/2016,,,3,45,47.37,,,0.05
2402942,30,110A31091,CORTE TRADICIONAL 12X720G,,,5,CS,43.2,46.3,,9785.45,ARS,0.06,6211,02/11/2016,,83099801,30,02/10/2016,,,6211,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,5,,,5,,,,43.2,46.3,,0.06,4915292357,02/11/2016,,,5,,,,,907656618,,,02/11/2016,,,5,43.2,46.3,,,0.06
2402942,40,110A27631,NOISETTE 18X500G,,,3,CS,27,28.8,,9785.45,ARS,0.04,6211,02/11/2016,,83099801,40,02/10/2016,,,6211,C,,,,,110A27631,NOISETTE 18X500G,,,3,,,3,,,,27,28.8,,0.04,4915292357,02/11/2016,,,3,,,,,907656618,,,02/11/2016,,,3,27,28.8,,,0.04
2402942,50,110A96721,NOISETTE 10X1KG,,,3,CS,30,31.89,,9785.45,ARS,0.04,6211,02/11/2016,,83099801,50,02/10/2016,,,6211,C,,,,,110A96721,NOISETTE 10X1KG,,,3,,,3,,,,30,31.89,,0.04,4915292357,02/11/2016,,,3,,,,,907656618,,,02/11/2016,,,3,30,31.89,,,0.04
2402942,60,110A10641,NOISETTE 4X2.5KG,,,2,CS,20,21.02,,9785.45,ARS,0.02,6211,02/11/2016,,83099801,60,02/10/2016,,,6211,C,,,,,110A10641,NOISETTE 4X2.5KG,,,2,,,2,,,,20,21.02,,0.02,4915292357,02/11/2016,,,2,,,,,907656618,,,02/11/2016,,,2,20,21.02,,,0.02
2402942,70,110111091,"CORTE TRADICIONAL 6X2,5KG",,,3,CS,45,46.74,,9785.45,ARS,0.05,6211,02/11/2016,,83099801,70,02/10/2016,,,6211,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,3,,,3,,,,45,46.74,,0.05,4915292357,02/11/2016,,,3,,,,,907656618,,,02/11/2016,,,3,45,46.74,,,0.05
2402942,80,110A11121,CORTE FINO 8X2.25KG,,,2,CS,36,37.38,,9785.45,ARS,0.04,6211,02/11/2016,,83099801,80,02/10/2016,,,6211,C,,,,,110A11121,CORTE FINO 8X2.25KG,,,2,,,2,,,,36,37.38,,0.04,4915292357,02/11/2016,,,2,,,,,907656618,,,02/11/2016,,,2,36,37.38,,,0.04
2402942,90,110113101,"CORTE CASERO 6X2,5KG",,,3,CS,45,47.04,,9785.45,ARS,0.05,6211,02/11/2016,,83099801,90,02/10/2016,,,6211,C,,,,,110113101,"CORTE CASERO 6X2,5KG",,,3,,,3,,,,45,47.04,,0.05,4915292357,02/11/2016,,,3,,,,,907656618,,,02/11/2016,,,3,45,47.04,,,0.05
2402970,10,110A18951,SMILES 6X1.5KG,,,10,CS,90,95.1,,206900.4,ARS,0.11,6207,02/11/2016,,83102708,10,02/11/2016,,,6207,C,,,,,110A18951,SMILES 6X1.5KG,,,10,2441393,,10,,,,90,95.1,,0.11,4915310211,02/12/2016,,,10,8059R00160943,,,,907656959,4508A00084449,ZF2,02/12/2016,,,10,90,95.1,,,0.11
2402970,20,110113101,"CORTE CASERO 6X2,5KG",,,10,CS,150,156.8,,206900.4,ARS,0.17,6207,02/11/2016,,83102708,20,02/11/2016,,,6207,C,,,,,110113101,"CORTE CASERO 6X2,5KG",,,10,2441393,,10,,,,150,156.8,,0.17,4915310211,02/12/2016,,,10,8059R00160943,,,,907656959,4508A00084449,ZF2,02/12/2016,,,10,150,156.8,,,0.17
2402970,30,110A11121,CORTE FINO 8X2.25KG,,,120,CS,2160,2242.8,,206900.4,ARS,2.5,6207,02/11/2016,,83102708,30,02/11/2016,,,6207,C,,,,,110A11121,CORTE FINO 8X2.25KG,,,120,2441393,,120,,,,2160,2242.8,,2.5,4915310211,02/12/2016,,,120,8059R00160943,,,,907656959,4508A00084449,ZF2,02/12/2016,,,120,2160,2242.8,,,2.5
2402970,40,110111091,"CORTE TRADICIONAL 6X2,5KG",,,120,CS,1800,1869.6,,206900.4,ARS,2,6207,02/11/2016,,83102708,40,02/11/2016,,,6207,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,120,2441393,,120,,,,1800,1869.6,,2,4915310211,02/12/2016,,,120,8059R00160943,,,,907656959,4508A00084449,ZF2,02/12/2016,,,120,1800,1869.6,,,2
2402970,50,110S74701,"GASTRONOMICAS 6X2,5KG",,,20,CS,300,311.6,,206900.4,ARS,0.33,6207,02/11/2016,,83102708,50,02/11/2016,,,6207,C,,,,,110S74701,"GASTRONOMICAS 6X2,5KG",,,20,2441393,,20,,,,300,311.6,,0.33,4915310211,02/12/2016,,,20,8059R00160943,,,,907656959,4508A00084449,ZF2,02/12/2016,,,20,300,311.6,,,0.33
2402970,60,110131991,"PREMIUM 8X2,25KG",,,240,CS,4320,4497.6,,206900.4,ARS,5,6207,02/11/2016,,83102708,60,02/11/2016,,,6207,C,,,,,110131991,"PREMIUM 8X2,25KG",,,240,2441393,,240,,,,4320,4497.6,,5,4915310211,02/12/2016,,,240,8059R00160943,,,,907656959,4508A00084449,ZF2,02/12/2016,,,240,4320,4497.6,,,5
2403086,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,618.27,ARS,0.02,6207,02/10/2016,,83099911,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,,,1,,,,6.8,7.48,,0.02,4915289457,02/11/2016,,,1,,,,,907656507,,,02/11/2016,,,1,6.8,7.48,,,0.02
2403088,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,618.27,ARS,0.02,6207,02/10/2016,,83099917,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2437308,,1,,,,6.8,7.48,,0.02,4915289458,02/11/2016,,,1,8059R00160566,,,,907656708,4508A00084274,ZF2,02/12/2016,,,1,6.8,7.48,,,0.02
2403089,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,618.27,ARS,0.02,6207,02/10/2016,,83099923,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2440363,,1,,,,6.8,7.48,,0.02,4915304644,02/12/2016,,,1,8059R00160799,,,,907656710,4508A00084276,ZF2,02/12/2016,,,1,6.8,7.48,,,0.02
2403090,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,618.27,ARS,0.02,6207,02/10/2016,,83099926,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,,,1,,,,6.8,7.48,,0.02,4915289459,02/11/2016,,,1,,,,,907656499,,,02/11/2016,,,1,6.8,7.48,,,0.02
2403091,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,618.27,ARS,0.02,6207,02/10/2016,,83099930,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2437308,,1,,,,6.8,7.48,,0.02,4915289461,02/11/2016,,,1,8059R00160568,,,,907656707,4508A00084273,ZF2,02/12/2016,,,1,6.8,7.48,,,0.02
2403093,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,3,CS,20.4,22.44,,1854.81,ARS,0.07,6207,02/10/2016,,83099932,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,3,2437308,,3,,,,20.4,22.44,,0.07,4915289462,02/11/2016,,,3,8059R00160569,,,,907656756,4508A00084321,ZF2,02/12/2016,,,3,20.4,22.44,,,0.07
2403094,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,618.27,ARS,0.02,6207,02/10/2016,,83099934,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2440363,,1,,,,6.8,7.48,,0.02,4915304639,02/12/2016,,,1,8059R00160795,,,,907656717,4508A00084283,ZF2,02/12/2016,,,1,6.8,7.48,,,0.02
2403095,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,4,CS,27.2,29.92,,2473.08,ARS,0.09,6207,02/10/2016,,83099935,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,4,2437308,,4,,,,27.2,29.92,,0.09,4915289463,02/11/2016,,,4,8059R00160570,,,,907656695,4508A00084261,ZF2,02/12/2016,,,4,27.2,29.92,,,0.09
2403096,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,2,CS,13.6,14.96,,1236.54,ARS,0.04,6207,02/10/2016,,83099937,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,2,2437308,,2,,,,13.6,14.96,,0.04,4915289465,02/11/2016,,,2,8059R00160571,,,,907656706,4508A00084272,ZF2,02/12/2016,,,2,13.6,14.96,,,0.04
2403097,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,618.27,ARS,0.02,6207,02/10/2016,,83099940,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2437308,,1,,,,6.8,7.48,,0.02,4915289466,02/11/2016,,,1,8059R00160572,,,,907656755,4508A00084320,ZF2,02/12/2016,,,1,6.8,7.48,,,0.02
2403098,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,3,CS,20.4,22.44,,1854.81,ARS,0.07,6207,02/10/2016,,83099942,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,3,,,3,,,,20.4,22.44,,0.07,4915289468,02/11/2016,,,3,,,,,907656502,,,02/11/2016,,,3,20.4,22.44,,,0.07
2403099,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,618.27,ARS,0.02,6207,02/10/2016,,83099944,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,,,1,,,,6.8,7.48,,0.02,4915289469,02/11/2016,,,1,,,,,907656524,,,02/11/2016,,,1,6.8,7.48,,,0.02
2403101,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,618.27,ARS,0.02,6207,02/10/2016,,83099946,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2437308,,1,,,,6.8,7.48,,0.02,4915289470,02/11/2016,,,1,8059R00160575,,,,907656703,4508A00084269,ZF2,02/12/2016,,,1,6.8,7.48,,,0.02
2403102,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,5,CS,34,37.4,,3091.35,ARS,0.11,6207,02/10/2016,,83099948,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,5,,,5,,,,34,37.4,,0.11,4915289471,02/11/2016,,,5,,,,,907656529,,,02/11/2016,,,5,34,37.4,,,0.11
2403103,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,618.27,ARS,0.02,6207,02/10/2016,,83099949,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2437308,,1,,,,6.8,7.48,,0.02,4915289472,02/11/2016,,,1,8059R00160577,,,,907656757,4508A00084322,ZF2,02/12/2016,,,1,6.8,7.48,,,0.02
2403104,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,4,CS,27.2,29.92,,2473.08,ARS,0.09,6207,02/10/2016,,83099952,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,4,2437308,,4,,,,27.2,29.92,,0.09,4915289473,02/11/2016,,,4,8059R00160578,,,,907656759,4508A00084324,ZF2,02/12/2016,,,4,27.2,29.92,,,0.09
2403105,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,618.27,ARS,0.02,6207,02/10/2016,,83099954,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,,,1,,,,6.8,7.48,,0.02,4915289474,02/11/2016,,,1,,,,,907656532,,,02/11/2016,,,1,6.8,7.48,,,0.02
2403107,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,618.27,ARS,0.02,6207,02/10/2016,,83099956,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,,,1,,,,6.8,7.48,,0.02,4915289475,02/11/2016,,,1,,,,,907656522,,,02/11/2016,,,1,6.8,7.48,,,0.02
2403108,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,2,CS,13.6,14.96,,1236.54,ARS,0.04,6202,02/10/2016,,83099957,10,02/10/2016,,,6202,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,2,,,2,,,,13.6,14.96,,0.04,,,,,0,,,,,,,,,,,0,0,0,,,0
2403109,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,4,CS,27.2,29.92,,2473.08,ARS,0.09,6207,02/10/2016,,83099959,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,4,2437308,,4,,,,27.2,29.92,,0.09,4915289476,02/11/2016,,,4,8059R00160581,,,,907656758,4508A00084323,ZF2,02/12/2016,,,4,27.2,29.92,,,0.09
2403110,10,110049001,"MAC FRIES 8X2,25KG BRASIL",,,1152,CS,20736,21738.24,,303955.2,ARS,24,6250,02/11/2016,,83102202,10,02/11/2016,,,6250,C,,,,,110049001,"MAC FRIES 8X2,25KG BRASIL",,,1152,,,1152,,,,20736,21738.24,,24,4915288763,02/11/2016,,,1152,,,,,907656430,,,02/11/2016,,,1152,20736,21738.24,,,24
2403111,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,2,CS,13.6,14.96,,1236.54,ARS,0.04,6207,02/10/2016,,83099960,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,2,,,2,,,,13.6,14.96,,0.04,4915289477,02/11/2016,,,2,,,,,907656527,,,02/11/2016,,,2,13.6,14.96,,,0.04
2403112,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,3,CS,20.4,22.44,,1854.81,ARS,0.07,6207,02/10/2016,,83099962,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,3,2437308,,3,,,,20.4,22.44,,0.07,4915289478,02/11/2016,,,3,8059R00160583,,,,907656692,4508A00084258,ZF2,02/12/2016,,,3,20.4,22.44,,,0.07
2403113,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,4,CS,27.2,29.92,,2473.08,ARS,0.09,6207,02/10/2016,,83099964,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,4,,,4,,,,27.2,29.92,,0.09,4915289479,02/11/2016,,,4,,,,,907656509,,,02/11/2016,,,4,27.2,29.92,,,0.09
2403114,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,618.27,ARS,0.02,6207,02/10/2016,,83099966,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,,,1,,,,6.8,7.48,,0.02,4915289480,02/11/2016,,,1,,,,,907656520,,,02/11/2016,,,1,6.8,7.48,,,0.02
2403115,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,2,CS,13.6,14.96,,1236.54,ARS,0.04,6207,02/10/2016,,83099968,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,2,2440363,,2,,,,13.6,14.96,,0.04,4915304601,02/12/2016,,,2,8059R00160775,,,,907656712,4508A00084278,ZF2,02/12/2016,,,2,13.6,14.96,,,0.04
2403116,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,618.27,ARS,0.02,6207,02/10/2016,,83099970,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2437308,,1,,,,6.8,7.48,,0.02,4915289481,02/11/2016,,,1,8059R00160586,,,,907656699,4508A00084265,ZF2,02/12/2016,,,1,6.8,7.48,,,0.02
2403117,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,3,CS,20.4,22.44,,1854.81,ARS,0.07,6207,02/10/2016,,83099972,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,3,,,3,,,,20.4,22.44,,0.07,4915289482,02/11/2016,,,3,,,,,907656516,,,02/11/2016,,,3,20.4,22.44,,,0.07
2403118,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,618.27,ARS,0.02,6207,02/10/2016,,83099974,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,,,1,,,,6.8,7.48,,0.02,4915289483,02/11/2016,,,1,,,,,907656497,,,02/11/2016,,,1,6.8,7.48,,,0.02
2403119,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,618.27,ARS,0.02,6207,02/10/2016,,83099976,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2437308,,1,,,,6.8,7.48,,0.02,4915289484,02/11/2016,,,1,8059R00160589,,,,907656698,4508A00084264,ZF2,02/12/2016,,,1,6.8,7.48,,,0.02
2403120,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,618.27,ARS,0.02,6207,02/10/2016,,83099980,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,,,1,,,,6.8,7.48,,0.02,4915289485,02/11/2016,,,1,,,,,907656494,,,02/11/2016,,,1,6.8,7.48,,,0.02
2403121,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,618.27,ARS,0.02,6207,02/10/2016,,83099984,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2437308,,1,,,,6.8,7.48,,0.02,4915289486,02/11/2016,,,1,8059R00160591,,,,907656694,4508A00084260,ZF2,02/12/2016,,,1,6.8,7.48,,,0.02
2403122,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,10,CS,68,74.8,,6182.7,ARS,0.22,6207,02/10/2016,,83099987,10,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,10,2437308,,10,,,,68,74.8,,0.22,4915289487,02/11/2016,,,10,8059R00160592,,,,907656697,4508A00084263,ZF2,02/12/2016,,,10,68,74.8,,,0.22
