NRPD,POIT,MTPD,DSMT,13MT,14MT,CPIT,UMIT,PNIT,PBIT,VOIT,VLIT,MOIT,PLIT,CEIT,FEIT,STIP,ENIT,POEN,FEEN,HREN,CPEN,CTEN,STIT,BQEN,DSBQ,BQFA,DSBF,MTEN,DSEN,13EN,14EN,CPCP,SHID,HSID,CCEN,FECE,HRCE,CPCE,PNCC,PBCC,VOCC,PLCC,ENPG,PGFE,PGHR,PGUS,CDEN,ENRE,REFE,REHR,REUS,ENFA,ENFE,FATY,FAFE,FAHR,FAUS,CTFA,PNFA,PBFA,VOFA,VLFA,PLFA
2405627,10,110A96721,NOISETTE 10X1KG,,,5,CS,50,53.15,,12660.61,ARS,0.07,6207,02/11/2016,,83103486,10,02/11/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,5,,,5,,,,50,53.15,,0.07,4915292618,02/11/2016,,,5,,,,,,,,,,,0,0,0,,,0
2405627,20,121JM1111,JAMON Y MORRONES 10X570G,,,1,CS,5.7,6.93,,12660.61,ARS,0.02,6207,02/11/2016,,83103486,20,02/11/2016,,,6207,C,,,,,121JM1111,JAMON Y MORRONES 10X570G,,,1,,,1,,,,5.7,6.93,,0.02,4915292618,02/11/2016,,,1,,,,,,,,,,,0,0,0,,,0
2405627,30,110A31091,CORTE TRADICIONAL 12X720G,,,10,CS,86.4,92.6,,12660.61,ARS,0.11,6207,02/11/2016,,83103486,30,02/11/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,10,,,10,,,,86.4,92.6,,0.11,4915292618,02/11/2016,,,10,,,,,,,,,,,0,0,0,,,0
2405627,40,110A47331,SMILES 12X600G,,,1,CS,7.2,7.82,,12660.61,ARS,0.01,6207,02/11/2016,,83103486,40,02/11/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,1,,,1,,,,7.2,7.82,,0.01,4915292618,02/11/2016,,,1,,,,,,,,,,,0,0,0,,,0
2405627,50,121MZ2121,MOZZARELLA 5X940G,,,10,CS,47,56,,12660.61,ARS,0.14,6207,02/11/2016,,83103486,50,02/11/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,10,,,10,,,,47,56,,0.14,4915292618,02/11/2016,,,10,,,,,,,,,,,0,0,0,,,0
2405627,60,111352911,NOISETTE PANCETA Y CEBOLLA 10X1KG,,,1,CS,10,10.61,,12660.61,ARS,0.01,6207,02/11/2016,,83103486,60,02/11/2016,,,6207,C,,,,,111352911,NOISETTE PANCETA Y CEBOLLA 10X1KG,,,1,,,1,,,,10,10.61,,0.01,4915292618,02/11/2016,,,1,,,,,,,,,,,0,0,0,,,0
2405627,70,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,1,CS,10,10.61,,12660.61,ARS,0.01,6207,02/11/2016,,83103486,70,02/11/2016,,,6207,C,,,,,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,1,,,1,,,,10,10.61,,0.01,4915292618,02/11/2016,,,1,,,,,,,,,,,0,0,0,,,0
2405627,80,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,12660.61,ARS,0.02,6207,02/11/2016,,83103486,80,02/11/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,,,1,,,,6.8,7.48,,0.02,4915292618,02/11/2016,,,1,,,,,,,,,,,0,0,0,,,0
2405629,10,110111091,"CORTE TRADICIONAL 6X2,5KG",,,30,CS,450,467.4,,15321.7,ARS,0.5,6202,02/11/2016,,83103487,10,02/11/2016,,,6202,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,30,2438003,,30,,,,450,467.4,,0.5,4915292446,02/11/2016,,,30,8160R00005137,,,,907656631,4503A00003197,ZF2,02/11/2016,,,30,450,467.4,,,0.5
2405629,20,110A10641,NOISETTE 4X2.5KG,,,20,CS,200,210.2,,15321.7,ARS,0.22,6202,02/11/2016,,83103487,20,02/11/2016,,,6202,C,,,,,110A10641,NOISETTE 4X2.5KG,,,20,2438003,,20,,,,200,210.2,,0.22,4915292446,02/11/2016,,,20,8160R00005137,,,,907656631,4503A00003197,ZF2,02/11/2016,,,20,200,210.2,,,0.22
2405629,30,110B19751,"BATATA 6X2,5KG",,,10,CS,150,156.3,,15321.7,ARS,0.17,6202,02/11/2016,,83103487,30,02/11/2016,,,6202,C,,,,,110B19751,"BATATA 6X2,5KG",,,10,2438003,,10,,,,150,156.3,,0.17,4915292446,02/11/2016,,,10,8160R00005137,,,,907656631,4503A00003197,ZF2,02/11/2016,,,10,150,156.3,,,0.17
2405660,10,121MZ1371,PIZZETA MOZZARELLA GRANEL COLOR 28X185G,,,22,CS,113.96,122.76,,96696.74,ARS,0.44,6207,,,83103488,10,02/11/2016,,,6207,C,,,,,121MZ1371,PIZZETA MOZZARELLA GRANEL COLOR 28X185G,,,22,2438010,,22,,,,113.96,122.76,,0.44,4915292525,02/11/2016,,,22,8059R00160734,,,,907656664,4508A00084252,ZF2,02/11/2016,,,22,113.96,122.76,,,0.44
2405660,20,121JA1111,MOZZARELLA Y JAMON 10X530G,,,26,CS,137.8,167.57,,96696.74,ARS,0.36,6207,,,83103488,20,02/11/2016,,,6207,C,,,,,121JA1111,MOZZARELLA Y JAMON 10X530G,,,26,2438010,,26,,,,137.8,167.57,,0.36,4915292525,02/11/2016,,,26,8059R00160734,,,,907656664,4508A00084252,ZF2,02/11/2016,,,26,137.8,167.57,,,0.36
2405660,30,121MZ1121,MOZZARELLA 10X470G,,,41,CS,192.7,239.645,,96696.74,ARS,0.57,6207,,,83103488,30,02/11/2016,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,41,2438010,,41,,,,192.7,239.645,,0.57,4915292525,02/11/2016,,,41,8059R00160734,,,,907656664,4508A00084252,ZF2,02/11/2016,,,41,192.7,239.645,,,0.57
2405660,40,121MZ2121,MOZZARELLA 5X940G,,,65,CS,305.5,364,,96696.74,ARS,0.9,6207,,,83103488,40,02/11/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,65,2438010,,65,,,,305.5,364,,0.9,4915292525,02/11/2016,,,65,8059R00160734,,,,907656664,4508A00084252,ZF2,02/11/2016,,,65,305.5,364,,,0.9
2405661,10,110A31091,CORTE TRADICIONAL 12X720G,,,175,CS,1512,1620.5,,98578.45,ARS,1.94,6207,,,83103489,10,02/11/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,175,2438010,,175,,,,1512,1620.5,,1.94,4915292526,02/11/2016,,,175,8059R00160735,,,,907656665,4508A00084253,ZF2,02/11/2016,,,175,1512,1620.5,,,1.94
2405661,20,110A27631,NOISETTE 18X500G,,,50,CS,450,480,,98578.45,ARS,0.63,6207,,,83103489,20,02/11/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,50,2438010,,50,,,,450,480,,0.63,4915292526,02/11/2016,,,50,8059R00160735,,,,907656665,4508A00084253,ZF2,02/11/2016,,,50,450,480,,,0.63
2405661,30,110A47331,SMILES 12X600G,,,35,CS,252,273.7,,98578.45,ARS,0.35,6207,,,83103489,30,02/11/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,35,2438010,,35,,,,252,273.7,,0.35,4915292526,02/11/2016,,,35,8059R00160735,,,,907656665,4508A00084253,ZF2,02/11/2016,,,35,252,273.7,,,0.35
2405662,10,110A31091,CORTE TRADICIONAL 12X720G,,,1,CS,8.64,9.26,,718.75,ARS,0.01,6204,02/11/2016,,83103490,10,02/11/2016,,,6204,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,1,2438002,,1,,,,8.64,9.26,,0.01,4915292426,02/11/2016,,,1,8161R00008149,,,,907656625,4504A00004695,ZF2,02/11/2016,,,1,8.64,9.26,,,0.01
2405662,20,110A27631,NOISETTE 18X500G,,,1,CS,9,9.6,,718.75,ARS,0.01,6204,02/11/2016,,83103490,20,02/11/2016,,,6204,C,,,,,110A27631,NOISETTE 18X500G,,,1,2438002,,1,,,,9,9.6,,0.01,4915292426,02/11/2016,,,1,8161R00008149,,,,907656625,4504A00004695,ZF2,02/11/2016,,,1,9,9.6,,,0.01
2405705,10,110A47331,SMILES 12X600G,,,5,CS,36,39.1,,1895.8,ARS,0.05,6207,02/11/2016,,83103491,10,02/11/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,5,2437977,,5,,,,36,39.1,,0.05,4915292619,02/11/2016,,,5,8059R00160751,,,,907656659,4508A00084247,ZF2,02/11/2016,,,5,36,39.1,,,0.05
2405827,10,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,3,CS,36,38.04,,6621.15,ARS,0.05,6207,02/12/2016,,83103502,10,02/11/2016,,,6207,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,3,,,3,,,,36,38.04,,0.05,,,,,0,,,,,,,,,,,0,0,0,,,0
2405827,20,112352911,NOISETTE PANCETA Y CEBOLLA 18X500G,,,1,CS,9,9.6,,6621.15,ARS,0.01,6207,02/12/2016,,83103502,20,02/11/2016,,,6207,C,,,,,112352911,NOISETTE PANCETA Y CEBOLLA 18X500G,,,1,,,1,,,,9,9.6,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2405827,30,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,2,CS,10.8,11.74,,6621.15,ARS,0.02,6207,02/12/2016,,83103502,30,02/11/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,2,,,2,,,,10.8,11.74,,0.02,,,,,0,,,,,,,,,,,0,0,0,,,0
2405827,40,110A20801,RONDELLES 12X1KG,,,1,CS,12,12.79,,6621.15,ARS,0.01,6207,02/12/2016,,83103502,40,02/11/2016,,,6207,C,,,,,110A20801,RONDELLES 12X1KG,,,1,,,1,,,,12,12.79,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2405827,50,110A21991,GOLDEN LONGS 12X1KG,,,1,CS,12,12.76,,6621.15,ARS,0.02,6207,02/12/2016,,83103502,50,02/11/2016,,,6207,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,1,,,1,,,,12,12.76,,0.02,,,,,0,,,,,,,,,,,0,0,0,,,0
2405827,60,110A23121,HORNEABLES 12X720G,,,1,CS,8.64,9.27,,6621.15,ARS,0.02,6207,02/12/2016,,83103502,60,02/11/2016,,,6207,C,,,,,110A23121,HORNEABLES 12X720G,,,1,,,1,,,,8.64,9.27,,0.02,,,,,0,,,,,,,,,,,0,0,0,,,0
2405827,70,110A31091,CORTE TRADICIONAL 12X720G,,,5,CS,43.2,46.3,,6621.15,ARS,0.06,6207,02/12/2016,,83103502,70,02/11/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,5,,,5,,,,43.2,46.3,,0.06,,,,,0,,,,,,,,,,,0,0,0,,,0
2405827,80,110A47331,SMILES 12X600G,,,3,CS,21.6,23.46,,6621.15,ARS,0.03,6207,02/12/2016,,83103502,80,02/11/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,3,,,3,,,,21.6,23.46,,0.03,,,,,0,,,,,,,,,,,0,0,0,,,0
2405827,90,110A96721,NOISETTE 10X1KG,,,1,CS,10,10.63,,6621.15,ARS,0.01,6207,02/12/2016,,83103502,90,02/11/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,1,,,1,,,,10,10.63,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2405827,100,121CQ1121,CUATRO QUESOS 10X520GR,,,1,CS,5.2,6.345,,6621.15,ARS,0.01,6207,02/12/2016,,83103502,100,02/11/2016,,,6207,C,,,,,121CQ1121,CUATRO QUESOS 10X520GR,,,1,,,1,,,,5.2,6.345,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2405829,10,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,2,CS,10.8,11.74,,4544.12,ARS,0.02,6207,02/12/2016,,83103503,10,02/11/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,2,,,2,,,,10.8,11.74,,0.02,,,,,0,,,,,,,,,,,0,0,0,,,0
2405829,20,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,CS,6.72,7.17,,4544.12,ARS,0.01,6207,02/12/2016,,83103503,20,02/11/2016,,,6207,C,,,,,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,,,1,,,,6.72,7.17,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2405829,30,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,1,CS,6.72,7.17,,4544.12,ARS,0.01,6207,02/12/2016,,83103503,30,02/11/2016,,,6207,C,,,,,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,1,,,1,,,,6.72,7.17,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2405829,40,110A20801,RONDELLES 12X1KG,,,1,CS,12,12.79,,4544.12,ARS,0.01,6207,02/12/2016,,83103503,40,02/11/2016,,,6207,C,,,,,110A20801,RONDELLES 12X1KG,,,1,,,1,,,,12,12.79,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2405829,50,110A31091,CORTE TRADICIONAL 12X720G,,,4,CS,34.56,37.04,,4544.12,ARS,0.04,6207,02/12/2016,,83103503,50,02/11/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,4,,,4,,,,34.56,37.04,,0.04,,,,,0,,,,,,,,,,,0,0,0,,,0
2405829,60,110A47331,SMILES 12X600G,,,3,CS,21.6,23.46,,4544.12,ARS,0.03,6207,02/12/2016,,83103503,60,02/11/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,3,,,3,,,,21.6,23.46,,0.03,,,,,0,,,,,,,,,,,0,0,0,,,0
2405830,10,110A96721,NOISETTE 10X1KG,,,2,CS,20,21.26,,6991.1,ARS,0.03,6207,02/11/2016,,83103504,10,02/11/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,2,,,2,,,,20,21.26,,0.03,4915292620,02/11/2016,,,2,,,,,,,,,,,0,0,0,,,0
2405830,20,110A27631,NOISETTE 18X500G,,,5,CS,45,48,,6991.1,ARS,0.06,6207,02/11/2016,,83103504,20,02/11/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,5,,,5,,,,45,48,,0.06,4915292620,02/11/2016,,,5,,,,,,,,,,,0,0,0,,,0
2405830,30,110A47331,SMILES 12X600G,,,5,CS,36,39.1,,6991.1,ARS,0.05,6207,02/11/2016,,83103504,30,02/11/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,5,,,5,,,,36,39.1,,0.05,4915292620,02/11/2016,,,5,,,,,,,,,,,0,0,0,,,0
2405830,40,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,CS,12,12.68,,6991.1,ARS,0.02,6207,02/11/2016,,83103504,40,02/11/2016,,,6207,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,,,1,,,,12,12.68,,0.02,4915292620,02/11/2016,,,1,,,,,,,,,,,0,0,0,,,0
2405830,50,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,CS,5.4,5.87,,6991.1,ARS,0.01,6207,02/11/2016,,83103504,50,02/11/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,,,1,,,,5.4,5.87,,0.01,4915292620,02/11/2016,,,1,,,,,,,,,,,0,0,0,,,0
2405830,60,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,1,CS,6.72,7.17,,6991.1,ARS,0.01,6207,02/11/2016,,83103504,60,02/11/2016,,,6207,C,,,,,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,1,,,1,,,,6.72,7.17,,0.01,4915292620,02/11/2016,,,1,,,,,,,,,,,0,0,0,,,0
2405831,10,110A27631,NOISETTE 18X500G,,,6,CS,54,57.6,,7876.16,ARS,0.08,6207,02/11/2016,,83103505,10,02/11/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,6,2437977,,6,,,,54,57.6,,0.08,4915292621,02/11/2016,,,6,8059R00160753,,,,907656660,4508A00084248,ZF2,02/11/2016,,,6,54,57.6,,,0.08
2405831,20,110A31091,CORTE TRADICIONAL 12X720G,,,10,CS,86.4,92.6,,7876.16,ARS,0.11,6207,02/11/2016,,83103505,20,02/11/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,10,2437977,,10,,,,86.4,92.6,,0.11,4915292621,02/11/2016,,,10,8059R00160753,,,,907656660,4508A00084248,ZF2,02/11/2016,,,10,86.4,92.6,,,0.11
2405831,30,110A47331,SMILES 12X600G,,,6,CS,43.2,46.92,,7876.16,ARS,0.06,6207,02/11/2016,,83103505,30,02/11/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,6,2437977,,6,,,,43.2,46.92,,0.06,4915292621,02/11/2016,,,6,8059R00160753,,,,907656660,4508A00084248,ZF2,02/11/2016,,,6,43.2,46.92,,,0.06
2405832,10,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,2,CS,24,25.36,,8104.88,ARS,0.03,6207,02/12/2016,,83103506,10,02/11/2016,,,6207,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,2,,,2,,,,24,25.36,,0.03,,,,,0,,,,,,,,,,,0,0,0,,,0
2405832,20,112352811,NOISETTE JAMON Y QUESO 18X500G,,,2,CS,18,19.2,,8104.88,ARS,0.03,6207,02/12/2016,,83103506,20,02/11/2016,,,6207,C,,,,,112352811,NOISETTE JAMON Y QUESO 18X500G,,,2,,,2,,,,18,19.2,,0.03,,,,,0,,,,,,,,,,,0,0,0,,,0
2405832,30,112352911,NOISETTE PANCETA Y CEBOLLA 18X500G,,,2,CS,18,19.2,,8104.88,ARS,0.03,6207,02/12/2016,,83103506,30,02/11/2016,,,6207,C,,,,,112352911,NOISETTE PANCETA Y CEBOLLA 18X500G,,,2,,,2,,,,18,19.2,,0.03,,,,,0,,,,,,,,,,,0,0,0,,,0
2405832,40,112353011,NOISETTE FINAS HIERBAS 18X500G,,,2,CS,18,19.2,,8104.88,ARS,0.03,6207,02/12/2016,,83103506,40,02/11/2016,,,6207,C,,,,,112353011,NOISETTE FINAS HIERBAS 18X500G,,,2,,,2,,,,18,19.2,,0.03,,,,,0,,,,,,,,,,,0,0,0,,,0
2405832,50,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,CS,5.4,5.87,,8104.88,ARS,0.01,6207,02/12/2016,,83103506,50,02/11/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,,,1,,,,5.4,5.87,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2405832,60,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,CS,6.72,7.17,,8104.88,ARS,0.01,6207,02/12/2016,,83103506,60,02/11/2016,,,6207,C,,,,,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,,,1,,,,6.72,7.17,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2405832,70,110A20801,RONDELLES 12X1KG,,,1,CS,12,12.79,,8104.88,ARS,0.01,6207,02/12/2016,,83103506,70,02/11/2016,,,6207,C,,,,,110A20801,RONDELLES 12X1KG,,,1,,,1,,,,12,12.79,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2405832,80,110A23121,HORNEABLES 12X720G,,,1,CS,8.64,9.27,,8104.88,ARS,0.02,6207,02/12/2016,,83103506,80,02/11/2016,,,6207,C,,,,,110A23121,HORNEABLES 12X720G,,,1,,,1,,,,8.64,9.27,,0.02,,,,,0,,,,,,,,,,,0,0,0,,,0
2405832,90,110A27631,NOISETTE 18X500G,,,1,CS,9,9.6,,8104.88,ARS,0.01,6207,02/12/2016,,83103506,90,02/11/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,1,,,1,,,,9,9.6,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2405832,100,110A31091,CORTE TRADICIONAL 12X720G,,,1,CS,8.64,9.26,,8104.88,ARS,0.01,6207,02/12/2016,,83103506,100,02/11/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,1,,,1,,,,8.64,9.26,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2405832,110,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,8104.88,ARS,0.02,6207,02/12/2016,,83103506,110,02/11/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,,,1,,,,6.8,7.48,,0.02,,,,,0,,,,,,,,,,,0,0,0,,,0
2405832,120,121CQ1121,CUATRO QUESOS 10X520GR,,,1,CS,5.2,6.345,,8104.88,ARS,0.01,6207,02/12/2016,,83103506,120,02/11/2016,,,6207,C,,,,,121CQ1121,CUATRO QUESOS 10X520GR,,,1,,,1,,,,5.2,6.345,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2405832,130,121JA1111,MOZZARELLA Y JAMON 10X530G,,,1,CS,5.3,6.445,,8104.88,ARS,0.01,6207,02/12/2016,,83103506,130,02/11/2016,,,6207,C,,,,,121JA1111,MOZZARELLA Y JAMON 10X530G,,,1,,,1,,,,5.3,6.445,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2405832,140,121MZ1121,MOZZARELLA 10X470G,,,1,CS,4.7,5.845,,8104.88,ARS,0.01,6207,02/12/2016,,83103506,140,02/11/2016,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,1,,,1,,,,4.7,5.845,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2405833,10,110A96721,NOISETTE 10X1KG,,,5,CS,50,53.15,,21619.22,ARS,0.07,6207,02/11/2016,,83103507,10,02/11/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,5,2437977,,5,,,,50,53.15,,0.07,4915292622,02/11/2016,,,5,8059R00160754,,,,907656661,4508A00084249,ZF2,02/11/2016,,,5,50,53.15,,,0.07
2405833,20,110A77451,CORTE TRADICIONAL 12X1KG,,,3,CS,36,37.95,,21619.22,ARS,0.05,6207,02/11/2016,,83103507,20,02/11/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,3,2437977,,3,,,,36,37.95,,0.05,4915292622,02/11/2016,,,3,8059R00160754,,,,907656661,4508A00084249,ZF2,02/11/2016,,,3,36,37.95,,,0.05
2405833,30,110A20801,RONDELLES 12X1KG,,,1,CS,12,12.79,,21619.22,ARS,0.01,6207,02/11/2016,,83103507,30,02/11/2016,,,6207,C,,,,,110A20801,RONDELLES 12X1KG,,,1,2437977,,1,,,,12,12.79,,0.01,4915292622,02/11/2016,,,1,8059R00160754,,,,907656661,4508A00084249,ZF2,02/11/2016,,,1,12,12.79,,,0.01
2405833,40,110A21991,GOLDEN LONGS 12X1KG,,,3,CS,36,38.28,,21619.22,ARS,0.05,6207,02/11/2016,,83103507,40,02/11/2016,,,6207,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,3,2437977,,3,,,,36,38.28,,0.05,4915292622,02/11/2016,,,3,8059R00160754,,,,907656661,4508A00084249,ZF2,02/11/2016,,,3,36,38.28,,,0.05
2405833,50,110A23121,HORNEABLES 12X720G,,,2,CS,17.28,18.54,,21619.22,ARS,0.03,6207,02/11/2016,,83103507,50,02/11/2016,,,6207,C,,,,,110A23121,HORNEABLES 12X720G,,,2,2437977,,2,,,,17.28,18.54,,0.03,4915292622,02/11/2016,,,2,8059R00160754,,,,907656661,4508A00084249,ZF2,02/11/2016,,,2,17.28,18.54,,,0.03
2405833,60,110A27631,NOISETTE 18X500G,,,4,CS,36,38.4,,21619.22,ARS,0.05,6207,02/11/2016,,83103507,60,02/11/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,4,2437977,,4,,,,36,38.4,,0.05,4915292622,02/11/2016,,,4,8059R00160754,,,,907656661,4508A00084249,ZF2,02/11/2016,,,4,36,38.4,,,0.05
2405833,70,110A31091,CORTE TRADICIONAL 12X720G,,,5,CS,43.2,46.3,,21619.22,ARS,0.06,6207,02/11/2016,,83103507,70,02/11/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,5,2437977,,5,,,,43.2,46.3,,0.06,4915292622,02/11/2016,,,5,8059R00160754,,,,907656661,4508A00084249,ZF2,02/11/2016,,,5,43.2,46.3,,,0.06
2405833,80,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,4,CS,60,63.16,,21619.22,ARS,0.07,6207,02/11/2016,,83103507,80,02/11/2016,,,6207,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,4,2437977,,4,,,,60,63.16,,0.07,4915292622,02/11/2016,,,4,8059R00160754,,,,907656661,4508A00084249,ZF2,02/11/2016,,,4,60,63.16,,,0.07
2405833,90,110A47331,SMILES 12X600G,,,5,CS,36,39.1,,21619.22,ARS,0.05,6207,02/11/2016,,83103507,90,02/11/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,5,2437977,,5,,,,36,39.1,,0.05,4915292622,02/11/2016,,,5,8059R00160754,,,,907656661,4508A00084249,ZF2,02/11/2016,,,5,36,39.1,,,0.05
2405833,100,110B29751,BATATA 12X720G,,,2,CS,17.28,19.52,,21619.22,ARS,0.02,6207,02/11/2016,,83103507,100,02/11/2016,,,6207,C,,,,,110B29751,BATATA 12X720G,,,2,2437977,,2,,,,17.28,19.52,,0.02,4915292622,02/11/2016,,,2,8059R00160754,,,,907656661,4508A00084249,ZF2,02/11/2016,,,2,17.28,19.52,,,0.02
2405833,110,112352911,NOISETTE PANCETA Y CEBOLLA 18X500G,,,1,CS,9,9.6,,21619.22,ARS,0.01,6207,02/11/2016,,83103507,110,02/11/2016,,,6207,C,,,,,112352911,NOISETTE PANCETA Y CEBOLLA 18X500G,,,1,2437977,,1,,,,9,9.6,,0.01,4915292622,02/11/2016,,,1,8059R00160754,,,,907656661,4508A00084249,ZF2,02/11/2016,,,1,9,9.6,,,0.01
2405833,120,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,1,CS,10,10.61,,21619.22,ARS,0.01,6207,02/11/2016,,83103507,120,02/11/2016,,,6207,C,,,,,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,1,2437977,,1,,,,10,10.61,,0.01,4915292622,02/11/2016,,,1,8059R00160754,,,,907656661,4508A00084249,ZF2,02/11/2016,,,1,10,10.61,,,0.01
2405833,130,112352811,NOISETTE JAMON Y QUESO 18X500G,,,2,CS,18,19.2,,21619.22,ARS,0.03,6207,02/11/2016,,83103507,130,02/11/2016,,,6207,C,,,,,112352811,NOISETTE JAMON Y QUESO 18X500G,,,2,2437977,,2,,,,18,19.2,,0.03,4915292622,02/11/2016,,,2,8059R00160754,,,,907656661,4508A00084249,ZF2,02/11/2016,,,2,18,19.2,,,0.03
2405833,140,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,3,CS,30,31.83,,21619.22,ARS,0.04,6207,02/11/2016,,83103507,140,02/11/2016,,,6207,C,,,,,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,3,2437977,,3,,,,30,31.83,,0.04,4915292622,02/11/2016,,,3,8059R00160754,,,,907656661,4508A00084249,ZF2,02/11/2016,,,3,30,31.83,,,0.04
