NRPD,POIT,MTPD,DSMT,13MT,14MT,CPIT,UMIT,PNIT,PBIT,VOIT,VLIT,MOIT,PLIT,CEIT,FEIT,STIP,ENIT,POEN,FEEN,HREN,CPEN,CTEN,STIT,BQEN,DSBQ,BQFA,DSBF,MTEN,DSEN,13EN,14EN,CPCP,SHID,CCEN,FECE,HRCE,CPCE,PNCC,PBCC,VOCC,PLCC,ENPG,PGFE,PGHR,PGUS,CDEN,ENRE,REFE,REHR,REUS,ENFA,ENFE,FATY,FAFE,FAHR,FAUS,CTFA,PNFA,PBFA,VOFA,VLFA,PLFA
2386208,10,110A96721,NOISETTE 10X1KG,,,1,CS,10,10,63,,1096,42,ARS,0,01,6207,02/05/2016,,83079752,10,02/04/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,1,2421964,1,,,,10,10,63,,0,01,4915192542,02/04/2016,,,1,8059R00160022,,,,907655506,4508A00083514,ZF2,02/04/2016,,,1,10,10,63,,,0,01
2386208,20,110A27631,NOISETTE 18X500G,,,1,CS,9,9,6,,1096,42,ARS,0,01,6207,02/05/2016,,83079752,20,02/04/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,1,2421964,1,,,,9,9,6,,0,01,4915192542,02/04/2016,,,1,8059R00160022,,,,907655506,4508A00083514,ZF2,02/04/2016,,,1,9,9,6,,,0,01
2386209,10,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,CS,12,12,68,,1200,25,ARS,0,02,6207,02/05/2016,,83079753,10,02/04/2016,,,6207,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,2421964,1,,,,12,12,68,,0,02,4915192543,02/04/2016,,,1,8059R00160023,,,,907655510,4508A00083518,ZF2,02/04/2016,,,1,12,12,68,,,0,02
2386209,20,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,CS,5,4,5,87,,1200,25,ARS,0,01,6207,02/05/2016,,83079753,20,02/04/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,2421964,1,,,,5,4,5,87,,0,01,4915192543,02/04/2016,,,1,8059R00160023,,,,907655510,4508A00083518,ZF2,02/04/2016,,,1,5,4,5,87,,,0,01
2386210,10,110A77451,CORTE TRADICIONAL 12X1KG,,,1,CS,12,12,65,,886,ARS,0,02,6207,02/05/2016,,83079754,10,02/04/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,1,2421964,1,,,,12,12,65,,0,02,4915192545,02/04/2016,,,1,8059R00160024,,,,907655518,4508A00083526,ZF2,02/04/2016,,,1,12,12,65,,,0,02
2386210,20,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,CS,12,12,68,,886,ARS,0,02,6207,02/05/2016,,83079754,20,02/04/2016,,,6207,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,2421964,1,,,,12,12,68,,0,02,4915192545,02/04/2016,,,1,8059R00160024,,,,907655518,4508A00083526,ZF2,02/04/2016,,,1,12,12,68,,,0,02
2386211,10,110A77451,CORTE TRADICIONAL 12X1KG,,,1,CS,12,12,65,,1351,41,ARS,0,02,6207,02/05/2016,,83079755,10,02/04/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,1,2421964,1,,,,12,12,65,,0,02,4915192546,02/04/2016,,,1,8059R00160025,,,,907655519,4508A00083527,ZF2,02/04/2016,,,1,12,12,65,,,0,02
2386211,20,110A20801,RONDELLES 12X1KG,,,1,CS,12,12,79,,1351,41,ARS,0,01,6207,02/05/2016,,83079755,20,02/04/2016,,,6207,C,,,,,110A20801,RONDELLES 12X1KG,,,1,2421964,1,,,,12,12,79,,0,01,4915192546,02/04/2016,,,1,8059R00160025,,,,907655519,4508A00083527,ZF2,02/04/2016,,,1,12,12,79,,,0,01
2386211,30,110A23121,HORNEABLES 12X720G,,,1,CS,8,64,9,27,,1351,41,ARS,0,02,6207,02/05/2016,,83079755,30,02/04/2016,,,6207,C,,,,,110A23121,HORNEABLES 12X720G,,,1,2421964,1,,,,8,64,9,27,,0,02,4915192546,02/04/2016,,,1,8059R00160025,,,,907655519,4508A00083527,ZF2,02/04/2016,,,1,8,64,9,27,,,0,02
2386212,10,110A77451,CORTE TRADICIONAL 12X1KG,,,1,CS,12,12,65,,2912,72,ARS,0,02,6207,02/05/2016,,83079756,10,02/04/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,1,2421964,1,,,,12,12,65,,0,02,4915192547,02/04/2016,,,1,8059R00160026,,,,907655517,4508A00083525,ZF2,02/04/2016,,,1,12,12,65,,,0,02
2386212,20,110A31091,CORTE TRADICIONAL 12X720G,,,3,CS,25,92,27,78,,2912,72,ARS,0,03,6207,02/05/2016,,83079756,20,02/04/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,3,2421964,3,,,,25,92,27,78,,0,03,4915192547,02/04/2016,,,3,8059R00160026,,,,907655517,4508A00083525,ZF2,02/04/2016,,,3,25,92,27,78,,,0,03
2386212,30,110A96721,NOISETTE 10X1KG,,,2,CS,20,21,26,,2912,72,ARS,0,03,6207,02/05/2016,,83079756,30,02/04/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,2,2421964,2,,,,20,21,26,,0,03,4915192547,02/04/2016,,,2,8059R00160026,,,,907655517,4508A00083525,ZF2,02/04/2016,,,2,20,21,26,,,0,03
2386212,40,110A47331,SMILES 12X600G,,,1,CS,7,2,7,82,,2912,72,ARS,0,01,6207,02/05/2016,,83079756,40,02/04/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,1,2421964,1,,,,7,2,7,82,,0,01,4915192547,02/04/2016,,,1,8059R00160026,,,,907655517,4508A00083525,ZF2,02/04/2016,,,1,7,2,7,82,,,0,01
2386214,10,110A21991,GOLDEN LONGS 12X1KG,,,1,CS,12,12,76,,911,69,ARS,0,02,6201,02/05/2016,,83079759,10,02/04/2016,,,6201,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,1,2422205,1,,,,12,12,76,,0,02,4915193613,02/04/2016,,,1,8163R00009829,,,,907655571,4502A00005040,ZF2,02/04/2016,,,1,12,12,76,,,0,02
2386214,20,110A23121,HORNEABLES 12X720G,,,1,CS,8,64,9,27,,911,69,ARS,0,02,6201,02/05/2016,,83079759,20,02/04/2016,,,6201,C,,,,,110A23121,HORNEABLES 12X720G,,,1,2422205,1,,,,8,64,9,27,,0,02,4915193613,02/04/2016,,,1,8163R00009829,,,,907655571,4502A00005040,ZF2,02/04/2016,,,1,8,64,9,27,,,0,02
2386215,10,110A23121,HORNEABLES 12X720G,,,1,CS,8,64,9,27,,446,54,ARS,0,02,6201,02/05/2016,,83079760,10,02/04/2016,,,6201,C,,,,,110A23121,HORNEABLES 12X720G,,,1,2422205,1,,,,8,64,9,27,,0,02,4915193614,02/04/2016,,,1,8163R00009830,,,,907655578,4502A00005047,ZF2,02/04/2016,,,1,8,64,9,27,,,0,02
2386217,10,110A31091,CORTE TRADICIONAL 12X720G,,,1,CS,8,64,9,26,,757,53,ARS,0,01,6207,02/05/2016,,83079762,10,02/04/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,1,2421964,1,,,,8,64,9,26,,0,01,4915192548,02/04/2016,,,1,8059R00160027,,,,907655505,4508A00083513,ZF2,02/04/2016,,,1,8,64,9,26,,,0,01
2386217,20,110A47331,SMILES 12X600G,,,1,CS,7,2,7,82,,757,53,ARS,0,01,6207,02/05/2016,,83079762,20,02/04/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,1,2421964,1,,,,7,2,7,82,,0,01,4915192548,02/04/2016,,,1,8059R00160027,,,,907655505,4508A00083513,ZF2,02/04/2016,,,1,7,2,7,82,,,0,01
2386218,10,121MZ1121,MOZZARELLA 10X470G,,,1,CS,4,7,5,845,,1130,4,ARS,0,01,6207,02/05/2016,,83079763,10,02/04/2016,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,1,2421964,1,,,,4,7,5,845,,0,01,4915192549,02/04/2016,,,1,8059R00160028,,,,907655516,4508A00083524,ZF2,02/04/2016,,,1,4,7,5,845,,,0,01
2386218,20,121MZ2121,MOZZARELLA 5X940G,,,1,CS,4,7,5,6,,1130,4,ARS,0,01,6207,02/05/2016,,83079763,20,02/04/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,1,2421964,1,,,,4,7,5,6,,0,01,4915192549,02/04/2016,,,1,8059R00160028,,,,907655516,4508A00083524,ZF2,02/04/2016,,,1,4,7,5,6,,,0,01
2386219,10,110A23121,HORNEABLES 12X720G,,,1,CS,8,64,9,27,,446,54,ARS,0,02,6207,02/05/2016,,83079764,10,02/04/2016,,,6207,C,,,,,110A23121,HORNEABLES 12X720G,,,1,2421964,1,,,,8,64,9,27,,0,02,4915192551,02/04/2016,,,1,8059R00160029,,,,907655507,4508A00083515,ZF2,02/04/2016,,,1,8,64,9,27,,,0,02
2386220,10,121MZ2121,MOZZARELLA 5X940G,,,1,CS,4,7,5,6,,550,71,ARS,0,01,6207,02/05/2016,,83079765,10,02/04/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,1,2421964,1,,,,4,7,5,6,,0,01,4915192552,02/04/2016,,,1,8059R00160030,,,,907655512,4508A00083520,ZF2,02/04/2016,,,1,4,7,5,6,,,0,01
2386765,10,110A47331,SMILES 12X600G,,,1,CS,7,2,7,82,,363,5,ARS,0,01,6207,02/10/2016,,83079973,10,02/04/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,1,2421964,1,,,,7,2,7,82,,0,01,4915192554,02/04/2016,,,1,8059R00160031,,,,907655486,4508A00083495,ZF2,02/04/2016,,,1,7,2,7,82,,,0,01
2386769,10,110A23121,HORNEABLES 12X720G,,,1,CS,8,64,9,27,,370,11,ARS,0,02,6207,02/10/2016,,83079974,10,02/04/2016,,,6207,C,,,,,110A23121,HORNEABLES 12X720G,,,1,2421964,1,,,,8,64,9,27,,0,02,4915192555,02/04/2016,,,1,8059R00160032,,,,907655483,4508A00083492,ZF2,02/04/2016,,,1,8,64,9,27,,,0,02
2386911,10,110A31091,CORTE TRADICIONAL 12X720G,,,1,CS,8,64,9,26,,686,62,ARS,0,01,6207,02/10/2016,,83080097,10,02/04/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,1,2421964,1,,,,8,64,9,26,,0,01,4915192556,02/04/2016,,,1,8059R00160033,,,,907655489,4508A00083498,ZF2,02/04/2016,,,1,8,64,9,26,,,0,01
2386911,20,110A71091,CORTE TRADICIONAL 10X1,5KG,,,1,CS,15,15,79,,686,62,ARS,0,02,6207,02/10/2016,,83080097,20,02/04/2016,,,6207,C,,,,,110A71091,CORTE TRADICIONAL 10X1,5KG,,,1,2421964,1,,,,15,15,79,,0,02,4915192556,02/04/2016,,,1,8059R00160033,,,,907655489,4508A00083498,ZF2,02/04/2016,,,1,15,15,79,,,0,02
2386989,10,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,CS,12,12,68,,385,53,ARS,0,02,6207,02/10/2016,,83080227,10,02/04/2016,,,6207,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,2421964,1,,,,12,12,68,,0,02,4915192557,02/04/2016,,,1,8059R00160034,,,,907655480,4508A00083489,ZF2,02/04/2016,,,1,12,12,68,,,0,02
2386990,10,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,1,CS,4,44,5,34,,617,35,ARS,0,02,6207,02/10/2016,,83080228,10,02/04/2016,,,6207,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,1,2421964,1,,,,4,44,5,34,,0,02,4915192558,02/04/2016,,,1,8059R00160035,,,,907655481,4508A00083490,ZF2,02/04/2016,,,1,4,44,5,34,,,0,02
2387029,10,121MZ1121,MOZZARELLA 10X470G,,,2,CS,9,4,11,69,,9235,56,ARS,0,03,6207,02/05/2016,,83080229,10,02/04/2016,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,2,2421964,2,,,,9,4,11,69,,0,03,4915192559,02/04/2016,,,2,8059R00160036,,,,907655493,4508A00083502,ZF2,02/04/2016,,,2,9,4,11,69,,,0,03
2387029,20,121JM1111,JAMON Y MORRONES 10X570G,,,1,CS,5,7,6,93,,9235,56,ARS,0,02,6207,02/05/2016,,83080229,20,02/04/2016,,,6207,C,,,,,121JM1111,JAMON Y MORRONES 10X570G,,,1,2421964,1,,,,5,7,6,93,,0,02,4915192559,02/04/2016,,,1,8059R00160036,,,,907655493,4508A00083502,ZF2,02/04/2016,,,1,5,7,6,93,,,0,02
2387029,30,121MZ14M1,MEDIA MASA MOZZARELLA 12X665G,,,1,CS,7,98,9,42,,9235,56,ARS,0,03,6207,02/05/2016,,83080229,30,02/04/2016,,,6207,C,,,,,121MZ14M1,MEDIA MASA MOZZARELLA 12X665G,,,1,2421964,1,,,,7,98,9,42,,0,03,4915192559,02/04/2016,,,1,8059R00160036,,,,907655493,4508A00083502,ZF2,02/04/2016,,,1,7,98,9,42,,,0,03
2387029,40,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,2,CS,13,6,14,96,,9235,56,ARS,0,04,6207,02/05/2016,,83080229,40,02/04/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,2,2421964,2,,,,13,6,14,96,,0,04,4915192559,02/04/2016,,,2,8059R00160036,,,,907655493,4508A00083502,ZF2,02/04/2016,,,2,13,6,14,96,,,0,04
2387029,50,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,2,CS,10,8,11,74,,9235,56,ARS,0,02,6207,02/05/2016,,83080229,50,02/04/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,2,2421964,2,,,,10,8,11,74,,0,02,4915192559,02/04/2016,,,2,8059R00160036,,,,907655493,4508A00083502,ZF2,02/04/2016,,,2,10,8,11,74,,,0,02
2387029,60,110A20801,RONDELLES 12X1KG,,,1,CS,12,12,79,,9235,56,ARS,0,01,6207,02/05/2016,,83080229,60,02/04/2016,,,6207,C,,,,,110A20801,RONDELLES 12X1KG,,,1,2421964,1,,,,12,12,79,,0,01,4915192559,02/04/2016,,,1,8059R00160036,,,,907655493,4508A00083502,ZF2,02/04/2016,,,1,12,12,79,,,0,01
2387029,70,110A96721,NOISETTE 10X1KG,,,2,CS,20,21,26,,9235,56,ARS,0,03,6207,02/05/2016,,83080229,70,02/04/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,2,2421964,2,,,,20,21,26,,0,03,4915192559,02/04/2016,,,2,8059R00160036,,,,907655493,4508A00083502,ZF2,02/04/2016,,,2,20,21,26,,,0,03
2387029,80,110A47331,SMILES 12X600G,,,3,CS,21,6,23,46,,9235,56,ARS,0,03,6207,02/05/2016,,83080229,80,02/04/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,3,2421964,3,,,,21,6,23,46,,0,03,4915192559,02/04/2016,,,3,8059R00160036,,,,907655493,4508A00083502,ZF2,02/04/2016,,,3,21,6,23,46,,,0,03
2387029,90,110A23121,HORNEABLES 12X720G,,,1,CS,8,64,9,27,,9235,56,ARS,0,02,6207,02/05/2016,,83080229,90,02/04/2016,,,6207,C,,,,,110A23121,HORNEABLES 12X720G,,,1,2421964,1,,,,8,64,9,27,,0,02,4915192559,02/04/2016,,,1,8059R00160036,,,,907655493,4508A00083502,ZF2,02/04/2016,,,1,8,64,9,27,,,0,02
2387029,100,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,2,CS,20,21,22,,9235,56,ARS,0,03,6207,02/05/2016,,83080229,100,02/04/2016,,,6207,C,,,,,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,2,2421964,2,,,,20,21,22,,0,03,4915192559,02/04/2016,,,2,8059R00160036,,,,907655493,4508A00083502,ZF2,02/04/2016,,,2,20,21,22,,,0,03
2387029,110,111352911,NOISETTE PANCETA Y CEBOLLA 10X1KG,,,1,CS,10,10,61,,9235,56,ARS,0,01,6207,02/05/2016,,83080229,110,02/04/2016,,,6207,C,,,,,111352911,NOISETTE PANCETA Y CEBOLLA 10X1KG,,,1,2421964,1,,,,10,10,61,,0,01,4915192559,02/04/2016,,,1,8059R00160036,,,,907655493,4508A00083502,ZF2,02/04/2016,,,1,10,10,61,,,0,01
2387072,10,110A31091,CORTE TRADICIONAL 12X720G,,,2,CS,17,28,18,52,,528,74,ARS,0,02,6207,02/10/2016,,83080230,10,02/04/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,2,2421964,2,,,,17,28,18,52,,0,02,4915192561,02/04/2016,,,2,8059R00160037,,,,907655485,4508A00083494,ZF2,02/04/2016,,,2,17,28,18,52,,,0,02
2387073,10,110A77451,CORTE TRADICIONAL 12X1KG,,,1,CS,12,12,65,,2393,31,ARS,0,02,6207,02/04/2016,,83080231,10,02/04/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,1,2421964,1,,,,12,12,65,,0,02,4915192562,02/04/2016,,,1,8059R00160038,,,,907655701,4508A00083661,ZF2,02/05/2016,,,1,12,12,65,,,0,02
2387073,20,110A27631,NOISETTE 18X500G,,,1,CS,9,9,6,,2393,31,ARS,0,01,6207,02/04/2016,,83080231,20,02/04/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,1,2421964,1,,,,9,9,6,,0,01,4915192562,02/04/2016,,,1,8059R00160038,,,,907655701,4508A00083661,ZF2,02/05/2016,,,1,9,9,6,,,0,01
2387073,30,112352911,NOISETTE PANCETA Y CEBOLLA 18X500G,,,1,CS,9,9,6,,2393,31,ARS,0,01,6207,02/04/2016,,83080231,30,02/04/2016,,,6207,C,,,,,112352911,NOISETTE PANCETA Y CEBOLLA 18X500G,,,1,2421964,1,,,,9,9,6,,0,01,4915192562,02/04/2016,,,1,8059R00160038,,,,907655701,4508A00083661,ZF2,02/05/2016,,,1,9,9,6,,,0,01
2387073,40,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,CS,12,12,68,,2393,31,ARS,0,02,6207,02/04/2016,,83080231,40,02/04/2016,,,6207,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,2421964,1,,,,12,12,68,,0,02,4915192562,02/04/2016,,,1,8059R00160038,,,,907655701,4508A00083661,ZF2,02/05/2016,,,1,12,12,68,,,0,02
2387073,50,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6,8,7,48,,2393,31,ARS,0,02,6207,02/04/2016,,83080231,50,02/04/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2421964,1,,,,6,8,7,48,,0,02,4915192562,02/04/2016,,,1,8059R00160038,,,,907655701,4508A00083661,ZF2,02/05/2016,,,1,6,8,7,48,,,0,02
2387129,10,110A21991,GOLDEN LONGS 12X1KG,,,1,CS,12,12,76,,385,53,ARS,0,02,6207,02/05/2016,,83080392,10,02/04/2016,,,6207,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,1,2422431,1,,,,12,12,76,,0,02,4915195304,02/04/2016,,,1,8059R00160103,,,,907655708,4508A00083667,ZF2,02/05/2016,,,1,12,12,76,,,0,02
2387132,10,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,CS,5,4,5,87,,2122,66,ARS,0,01,6207,02/10/2016,,83080397,10,02/04/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,2421964,1,,,,5,4,5,87,,0,01,4915192563,02/04/2016,,,1,8059R00160039,,,,907655484,4508A00083493,ZF2,02/04/2016,,,1,5,4,5,87,,,0,01
2387132,20,110A77451,CORTE TRADICIONAL 12X1KG,,,1,CS,12,12,65,,2122,66,ARS,0,02,6207,02/10/2016,,83080397,20,02/04/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,1,2421964,1,,,,12,12,65,,0,02,4915192563,02/04/2016,,,1,8059R00160039,,,,907655484,4508A00083493,ZF2,02/04/2016,,,1,12,12,65,,,0,02
2387132,30,110A31091,CORTE TRADICIONAL 12X720G,,,1,CS,8,64,9,26,,2122,66,ARS,0,01,6207,02/10/2016,,83080397,30,02/04/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,1,2421964,1,,,,8,64,9,26,,0,01,4915192563,02/04/2016,,,1,8059R00160039,,,,907655484,4508A00083493,ZF2,02/04/2016,,,1,8,64,9,26,,,0,01
2387132,40,110A47331,SMILES 12X600G,,,1,CS,7,2,7,82,,2122,66,ARS,0,01,6207,02/10/2016,,83080397,40,02/04/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,1,2421964,1,,,,7,2,7,82,,0,01,4915192563,02/04/2016,,,1,8059R00160039,,,,907655484,4508A00083493,ZF2,02/04/2016,,,1,7,2,7,82,,,0,01
2387132,50,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,1,CS,10,10,61,,2122,66,ARS,0,01,6207,02/10/2016,,83080397,50,02/04/2016,,,6207,C,,,,,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,1,2421964,1,,,,10,10,61,,0,01,4915192563,02/04/2016,,,1,8059R00160039,,,,907655484,4508A00083493,ZF2,02/04/2016,,,1,10,10,61,,,0,01
2387134,10,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,CS,6,72,7,17,,1050,81,ARS,0,01,6207,02/10/2016,,83080398,10,02/04/2016,,,6207,C,,,,,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,2421964,1,,,,6,72,7,17,,0,01,4915192564,02/04/2016,,,1,8059R00160040,,,,907655488,4508A00083497,ZF2,02/04/2016,,,1,6,72,7,17,,,0,01
2387134,20,110B29751,BATATA 12X720G,,,1,CS,8,64,9,76,,1050,81,ARS,0,01,6207,02/10/2016,,83080398,20,02/04/2016,,,6207,C,,,,,110B29751,BATATA 12X720G,,,1,2421964,1,,,,8,64,9,76,,0,01,4915192564,02/04/2016,,,1,8059R00160040,,,,907655488,4508A00083497,ZF2,02/04/2016,,,1,8,64,9,76,,,0,01
2387197,10,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,1,CS,4,44,5,34,,1071,73,ARS,0,02,6207,02/10/2016,,83080399,10,02/04/2016,,,6207,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,1,2421964,1,,,,4,44,5,34,,0,02,4915192565,02/04/2016,,,1,8059R00160041,,,,907655492,4508A00083501,ZF2,02/04/2016,,,1,4,44,5,34,,,0,02
2387197,20,110A96721,NOISETTE 10X1KG,,,1,CS,10,10,63,,1071,73,ARS,0,01,6207,02/10/2016,,83080399,20,02/04/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,1,2421964,1,,,,10,10,63,,0,01,4915192565,02/04/2016,,,1,8059R00160041,,,,907655492,4508A00083501,ZF2,02/04/2016,,,1,10,10,63,,,0,01
2387247,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6,8,7,48,,1040,52,ARS,0,02,6207,02/10/2016,,83080538,10,02/04/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2421964,1,,,,6,8,7,48,,0,02,4915192566,02/04/2016,,,1,8059R00160042,,,,907655482,4508A00083491,ZF2,02/04/2016,,,1,6,8,7,48,,,0,02
2387247,20,110A71091,CORTE TRADICIONAL 10X1,5KG,,,1,CS,15,15,79,,1040,52,ARS,0,02,6207,02/10/2016,,83080538,20,02/04/2016,,,6207,C,,,,,110A71091,CORTE TRADICIONAL 10X1,5KG,,,1,2421964,1,,,,15,15,79,,0,02,4915192566,02/04/2016,,,1,8059R00160042,,,,907655482,4508A00083491,ZF2,02/04/2016,,,1,15,15,79,,,0,02
2387274,10,110111091,CORTE TRADICIONAL 6X2,5KG,,,120,CS,1800,1869,6,,40788,ARS,2,6211,02/04/2016,,83080539,10,02/04/2016,,,6211,C,,,,,110111091,CORTE TRADICIONAL 6X2,5KG,,,120,2421624,120,,,,1800,1869,6,,2,4915190862,02/04/2016,,,120,1156R00018500,,,,907655477,4511A00007113,ZF2,02/04/2016,,,120,1800,1869,6,,,2
2387291,10,110A77451,CORTE TRADICIONAL 12X1KG,,,1,CS,12,12,65,,771,07,ARS,0,02,6207,02/10/2016,,83080748,10,02/04/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,1,2421964,1,,,,12,12,65,,0,02,4915192608,02/04/2016,,,1,8059R00160052,,,,907655487,4508A00083496,ZF2,02/04/2016,,,1,12,12,65,,,0,02
2387291,20,110A71091,CORTE TRADICIONAL 10X1,5KG,,,1,CS,15,15,79,,771,07,ARS,0,02,6207,02/10/2016,,83080748,20,02/04/2016,,,6207,C,,,,,110A71091,CORTE TRADICIONAL 10X1,5KG,,,1,2421964,1,,,,15,15,79,,0,02,4915192608,02/04/2016,,,1,8059R00160052,,,,907655487,4508A00083496,ZF2,02/04/2016,,,1,15,15,79,,,0,02
2387292,10,110A77451,CORTE TRADICIONAL 12X1KG,,,2,CS,24,25,3,,1742,72,ARS,0,03,6207,02/05/2016,,83080751,10,02/04/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,2,2422431,2,,,,24,25,3,,0,03,4915195306,02/04/2016,,,2,8059R00160105,,,,907655710,4508A00083669,ZF2,02/05/2016,,,2,24,25,3,,,0,03
2387292,20,111352911,NOISETTE PANCETA Y CEBOLLA 10X1KG,,,2,CS,20,21,22,,1742,72,ARS,0,03,6207,02/05/2016,,83080751,20,02/04/2016,,,6207,C,,,,,111352911,NOISETTE PANCETA Y CEBOLLA 10X1KG,,,2,2422431,2,,,,20,21,22,,0,03,4915195306,02/04/2016,,,2,8059R00160105,,,,907655710,4508A00083669,ZF2,02/05/2016,,,2,20,21,22,,,0,03
2387319,10,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,1,CS,4,44,5,34,,617,35,ARS,0,02,6207,02/10/2016,,83080754,10,02/04/2016,,,6207,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,1,2421964,1,,,,4,44,5,34,,0,02,4915192609,02/04/2016,,,1,8059R00160053,,,,907655490,4508A00083499,ZF2,02/04/2016,,,1,4,44,5,34,,,0,02
2387320,10,121MZ2121,MOZZARELLA 5X940G,,,1,CS,4,7,5,6,,1352,58,ARS,0,01,6207,02/10/2016,,83080757,10,02/04/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,1,2421964,1,,,,4,7,5,6,,0,01,4915192610,02/04/2016,,,1,8059R00160054,,,,907655491,4508A00083500,ZF2,02/04/2016,,,1,4,7,5,6,,,0,01
2387320,20,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6,8,7,48,,1352,58,ARS,0,02,6207,02/10/2016,,83080757,20,02/04/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2421964,1,,,,6,8,7,48,,0,02,4915192610,02/04/2016,,,1,8059R00160054,,,,907655491,4508A00083500,ZF2,02/04/2016,,,1,6,8,7,48,,,0,02
2387320,30,110A31091,CORTE TRADICIONAL 12X720G,,,1,CS,8,64,9,26,,1352,58,ARS,0,01,6207,02/10/2016,,83080757,30,02/04/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,1,2421964,1,,,,8,64,9,26,,0,01,4915192610,02/04/2016,,,1,8059R00160054,,,,907655491,4508A00083500,ZF2,02/04/2016,,,1,8,64,9,26,,,0,01
