TPPD,ORVT,OFVT,VEVT,NRPD,FEPD,HRPD,CPPD,OCPD,FCOC,FVOC,FPEN,STPD,DSST,DRST,CIST,CPST,TEST,PAST,PYDD,DSPY,BTPD,DSBT,CUBT,SPPD,DSSP,DRSP,CISP,CPSP,TESP,PASP,INSP,RGSP,ZSTP,ICPD,LIPD,PESP,CTSP,DSCT,UNPD,UMPD,PNPD,PBPD,VOPD,VLPD,MOPD,PLPD,STEN
ZOR,AR01,AR01,,2401202,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414370,,,,,,,,,,,,1000414370,CARREFOUR 217 EXPRESS SAN MIGUEL,,SAN MIGUEL,1663,,,,1,AR-BUE-SMK,DEL,,2,6207,,11,CS,109.2,116.75,,4645.88,ARS,0.15,C
ZOR,AR01,AR01,,2401203,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414336,,,,,,,,,,,,1000414336,CARREFOUR 22 MAR DEL PLATA - CONSTI,,MAR DEL PLATA,7600,,,,1,AR-PBA-MDP,DEL,,2,6245,,19,CS,185.6,198.28,,7589.69,ARS,0.25,C
ZOR,AR01,AR01,,2401204,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414380,,,,,,,,,,,,1000414380,CARREFOUR 1 SAN ISIDRO,,SAN ISIDRO,1642,,,,1,AR-BUE-SMK,DEL,,2,6207,,9,CS,110,116.11,,4472.63,ARS,0.14,C
ZOR,AR01,AR01,,2401206,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414307,,,,,,,,,,,,1000414307,CARREFOUR 3 SAN LORENZO,,CAPITAL FEDERAL,1250,,,,0,AR-BUE-SMK,DEL,,2,6207,,2,CS,18.72,19.85,,1314.52,ARS,0.03,C
ZOR,AR01,AR01,,2401207,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414399,,,,,,,,,,,,1000414399,CARREFOUR 62 EXPRESS PILAR II,,PILAR,1629,,,,1,AR-BUE-SMK,DEL,,2,6207,,6,CS,60.24,64.08,,3015.66,ARS,0.1,C
ZOR,AR01,AR01,,2401208,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414361,,,,,,,,,,,,1000414361,CARREFOUR 210 EXPRESS ZARATE,,ZARATE,2800,,,,1,AR-BUE-SMK,DEL,,2,6207,,4,CS,44.64,47.25,,1753.39,ARS,0.07,C
ZOR,AR01,AR01,,2401210,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414307,,,,,,,,,,,,1000414307,CARREFOUR 3 SAN LORENZO,,CAPITAL FEDERAL,1250,,,,0,AR-BUE-SMK,DEL,,2,6207,,5,CS,29.54,33.625,,3418.74,ARS,0.1,C
ZOR,AR01,AR01,,2401211,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414328,,,,,,,,,,,,1000414328,CARREFOUR 183 EXPRESS MASCHWITZ,,TIGRE,1623,,,,1,AR-BUE-SMK,DEL,,2,6207,,2,CS,21.72,22.96,,1358.82,ARS,0.03,C
ZOR,AR01,AR01,,2401212,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414266,,,,,,,,,,,,1000414266,CARREFOUR 206 BARRIO CARREFOUR,,CAPITAL FEDERAL,1425,,,,0,AR-BUE-SMK,DEL,,2,6207,,4,CS,32.76,34.95,,2324.28,ARS,0.05,C
ZOR,AR01,AR01,,2401213,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414255,,,,,,,,,,,,1000414255,CARREFOUR 271 EXPRESS NU•EZ,,CAPITAL FEDERAL,1428,,,,0,AR-BUE-SMK,DEL,,2,6207,,5,CS,44.68,47.68,,2469.66,ARS,0.07,C
ZOR,AR01,AR01,,2401214,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414319,,,,,,,,,,,,1000414319,CARREFOUR 109 EXPRESS LA PLATA,,LA PLATA,1900,,,,1,AR-BUE-SMK,DEL,,2,6207,,4,CS,24.18,29.14,,3263.66,ARS,0.07,C
ZOR,AR01,AR01,,2401215,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414262,,,,,,,,,,,,1000414262,CARREFOUR 214 EXPRESS DEVOTO,,CAPITAL FEDERAL,1417,,,,0,AR-BUE-SMK,DEL,,2,6207,,3,CS,18,19.56,,1908.77,ARS,0.03,C
ZOR,AR01,AR01,,2401216,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414382,,,,,,,,,,,,1000414382,CARREFOUR 198 EXPRESS CABILDO,,CAPITAL FEDERAL,8118,,,,0,AR-BUE-SMK,DEL,,2,6207,,3,CS,31,32.88,,1517.27,ARS,0.04,C
ZOR,AR01,AR01,,2401453,02/10/2016,00/01/1900,,,02/10/2016,,,1000413232,,,,,,,,,,,,1000413232,COTO 151 ASAMBLEA,,CAPITAL FEDERAL,1000,,,,0,AR-BUE-SMK,DEL,,2,6207,,5,CS,48.12,51.25,,2218.42,ARS,0.07,C
ZOR,AR01,AR01,,2401469,02/10/2016,00/01/1900,,,02/10/2016,,,1000413179,,,,,,,,,,,,1000413179,COTO 37 PIEDRABUENA,,CAPITAL FEDERAL,1439,,,,0,AR-BUE-SMK,DEL,,2,6207,,2,CS,23.64,25.05,,686.62,ARS,0.03,C
ZOR,AR01,AR01,,2401473,02/10/2016,00/01/1900,,,02/10/2016,,,1000413250,,,,,,,,,,,,1000413250,COTO 174 URQUIZA (CULLEN),,CAPITAL FEDERAL,1431,,,,0,AR-BUE-SMK,DEL,,2,6207,,14,CS,121.96,131.945,,6319.7,ARS,0.2,C
ZOR,AR01,AR01,,2401507,02/10/2016,00/01/1900,,,02/10/2016,,,1000413235,,,,,,,,,,,,1000413235,COTO 160 SADOS (RETIRO),,CAPITAL FEDERAL,1104,,,,0,AR-BUE-SMK,DEL,,2,6207,,4,CS,37.64,40.6,,1761.76,ARS,0.04,C
ZOR,AR01,AR01,,2401510,02/10/2016,00/01/1900,,,02/10/2016,,,1000413195,,,,,,,,,,,,1000413195,COTO 74 GALLO,,CAPITAL FEDERAL,1172,,,,0,AR-BUE-SMK,DEL,,2,6207,,3,CS,25.84,27.72,,1187.99,ARS,0.04,C
ZOR,AR01,AR01,,2401512,02/10/2016,00/01/1900,,,02/10/2016,,,1000413162,,,,,,,,,,,,1000413162,COTO 125 LOPE DE VEGA,,CAPITAL FEDERAL,1417,,,,0,AR-BUE-SMK,DEL,,2,6207,,4,CS,25.34,27.76,,2274.14,ARS,0.04,C
ZOR,AR01,AR01,,2401513,02/10/2016,00/01/1900,,,02/10/2016,,,1000413169,,,,,,,,,,,,1000413169,COTO 82 MALABIA,,CAPITAL FEDERAL,1414,,,,0,AR-BUE-SMK,DEL,,2,6207,,13,CS,109.56,118.15,,5659.21,ARS,0.17,C
ZOR,AR01,AR01,,2401569,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413761,,,,,,,,,,,,1000413761,JUMBO 13 MORON,,MORON,1708,,,,1,AR-BUE-SMK,DEL,,2,6207,,51,CS,501.64,533.87,,23170.61,ARS,0.68,C
ZOR,AR01,AR01,,2401624,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413964,,,,,,,,,,,,1000413964,DISCO 235 LA HORQUETA,,SAN ISIDRO,1642,,,,1,AR-BUE-SMK,DEL,,2,6207,,24,CS,114.46,137.37,,13015.49,ARS,0.37,C
ZOR,AR01,AR01,,2401629,02/10/2016,00/01/1900,,,02/10/2016,,,1000413219,,,,,,,,,,,,1000413219,COTO 123 BELLA VISTA,,BELLA VISTA,1661,,,,1,AR-BUE-SMK,DEL,,2,6207,,14,CS,110.98,122.483,,6695.27,ARS,0.21,C
ZOR,AR01,AR01,,2401660,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413744,,,,,,,,,,,,1000413744,SUPER VEA 127 BAHIA,,BAHIA BLANCA,8000,,,,1,AR-SURN-BB,DEL,,2,6204,,38,CS,344.6,369.99,,15511.36,ARS,0.48,C
ZOR,AR01,AR01,,2401661,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413762,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413762,DISCO 6 J.B.ALBERDI,,CAPITAL FEDERAL,1406,,,,0,AR-BUE-SMK,DEL,,2,6207,,10,CS,86.12,93.815,,4488.15,ARS,0.15,C
ZOR,AR01,AR01,,2401662,02/10/2016,00/01/1900,,,02/10/2016,,,1000413233,,,,,,,,,,,,1000413233,COTO 153  JONTE Y ARTIGAS,,CAPITAL FEDERAL,1000,,,,0,AR-BUE-SMK,DEL,,2,6207,,7,CS,61.9,66.67,,2861.67,ARS,0.1,C
ZOR,AR01,AR01,,2401685,02/10/2016,00/01/1900,,,02/10/2016,,,1000413244,,,,,,,,,,,,1000413244,COTO 155 HIGHLAND PARK,,TORTUGUITAS,1667,,,,1,AR-BUE-SMK,DEL,,2,6207,,4,CS,47,49.73,,1716.54,ARS,0.07,C
ZOR,AR01,AR01,,2401714,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413720,,,,,,,,,,,,1000413720,JUMBO 20 NEUQUEN,,NEUQUEN,1009,,,,20,AR-SURO-NQ,DEL,,2,6202,,7,CS,39.5,44.83,,4179.29,ARS,0.11,C
ZOR,AR01,AR01,,2401715,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1001208685,,,,,,,,,,,,1001208685,SALVADOR SGRO Y CIA S.A.CALLE 167,,LA PLATA,1900,,,,1,AR-BUE-DIS,DEL,,3,6207,,158,CS,2241.08,2335.61,,55334.29,ARS,2.58,C
ZOR,AR01,AR01,,2401735,02/10/2016,00/01/1900,,,02/10/2016,,,1000413177,,,,,,,,,,,,1000413177,COTO 60 J. B. ALBERDI,,CAPITAL FEDERAL,1406,,,,0,AR-BUE-SMK,DEL,,2,6207,,49,CS,382.44,415.295,,19812.67,ARS,0.62,C
ZOR,AR01,AR01,,2401736,02/10/2016,00/01/1900,,,02/10/2016,,,1000414337,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,,1000414337,CARREFOUR 31 TANDIL,,TANDIL,7000,,,,1,AR-PBA-TAN,DEL,,2,6245,,25,CS,350,364.15,,5797.3,ARS,0.39,C
ZOR,AR01,AR01,,2401737,02/10/2016,00/01/1900,,,02/10/2016,,,1000413165,,,,,,,,,,,,1000413165,COTO 83 VILLA LURO,,CAPITAL FEDERAL,1408,,,,0,AR-BUE-SMK,DEL,,2,6207,,9,CS,78,83.6,,3094.53,ARS,0.11,C
ZOR,AR01,AR01,,2401827,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413781,,,,,,,,,,,,1000413781,DISCO 25 RODRIGUEZ PENA,,CAPITAL FEDERAL,1021,,,,0,AR-BUE-SMK,DEL,,2,6207,,23,CS,163.2,181.495,,10879.06,ARS,0.33,C
ZOR,AR01,AR01,,2401828,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000413150,,,,,,,,,,,,1000413150,COTO 49 MAR DE AJO,,MAR DE AJO,7109,,,,1,AR-PBA-MDA,DEL,,2,6245,,17,CS,193,204.58,,6476.05,ARS,0.24,C
ZOR,AR01,AR01,,2401829,02/10/2016,00/01/1900,,,02/10/2016,,,1000413259,,,,,,,,,,,,1000413259,COTO 184 MALVINAS,,TORTUGUITAS,1667,,,,1,AR-BUE-SMK,DEL,,2,6207,,62,CS,568.76,610.728,,23160.49,ARS,0.78,C
ZOR,AR01,AR01,,2401830,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000413261,,,,,,,,,,,,1000413261,COTO 197 GARIN,,ESCOBAR,1625,,,,1,AR-BUE-SMK,DEL,,2,6207,,18,CS,155.36,168.395,,8236.37,ARS,0.25,C
ZOR,AR01,AR01,,2401838,02/10/2016,00/01/1900,,,02/10/2016,,,1000413229,,,,,,,,,,,,1000413229,COTO 131 JOSE C. PAZ,,JOSE C. PAZ,1665,,,,1,AR-BUE-SMK,DEL,,2,6207,,11,CS,76.72,85.315,,6236.68,ARS,0.19,C
ZOR,AR01,AR01,,2401839,02/10/2016,00/01/1900,,,02/10/2016,,,1000413187,,,,,,,,,,,,1000413187,COTO 25 SAN TELMO,,CAPITAL FEDERAL,1154,,,,0,AR-BUE-SMK,DEL,,2,6207,,4,CS,38.4,40.94,,1424.64,ARS,0.05,C
ZOR,AR01,AR01,,2401845,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1001206767,,,,,,,,,,,,1001206767,LOP…Z EZEQUIEL MARCELO,,VILLA DOLORES,5870,,,,3,AR-CTRO-CO,DEL,,1,6207,,60,CS,960,997,,22048.8,ARS,1.09,C
ZOR,AR01,AR01,,2401855,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413882,,,,,,,,,,,,1000413882,DISCO 138 NORDELTA,,TIGRE,1648,,,,1,AR-BUE-SMK,DEL,,2,6207,,4,CS,40,42.04,,1130.88,ARS,0.04,C
ZOR,AR01,AR01,,2401858,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413753,,,,,,,,,,,,1000413753,JUMBO 15 PALERMO,,CAPITAL FEDERAL,1425,,,,0,AR-BUE-SMK,DEL,,2,6207,,146,CS,1182.62,1291.411,,68908.23,ARS,2.11,C
ZOR,AR01,AR01,,2401859,02/10/2016,00/01/1900,,,02/10/2016,,,1000413237,,,,,,,,,,,,1000413237,COTO 158 CHARCAS,,CAPITAL FEDERAL,1425,,,,0,AR-BUE-SMK,DEL,,2,6207,,9,CS,85.48,91.04,,4359.23,ARS,0.12,C
ZOR,AR01,AR01,,2401867,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414106,,,,,,,1000417484,SHARE OUT S.R.L.,,,,1000414106,SHARE OUT - DEPOSITO TUCUMAN,,SAN MIGUEL DE TUCUMAN,4000,,,,14,AR-NOA-TUC,DEL,,3,6210,,420,CS,6660,6921.6,,152356.8,ARS,7.51,C
ZOR,AR01,AR01,,2401870,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414107,,,,,,,,,,,,1000414107,SHARE OUT - DEPOSITO SANTIAGO,,SANTIAGO DEL ESTERO,4200,,,,13,AR-NOA-SDE,DEL,,3,6210,,140,CS,2340,2430,,54205.2,ARS,2.67,C
ZOR,AR01,AR01,,2401876,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000413264,,,,,,,,,,,,1000413264,FRIO CONCORDIA S.H.,,CONCORDIA,3200,,,,5,AR-NEA-CO,DEL,,3,6207,,552,CS,8856,9197.28,,203510.88,ARS,552,B
ZOR,AR01,AR01,,2401879,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414457,,,,,,,,,,,,1000414457,POLAR DISTRIBUCIONES SA.,,RAFAELA,3000,,,,12,AR-NEA-RA,DEL,,3,6207,,120,CS,1800,1869.6,,40788,ARS,2,A
ZOR,AR01,AR01,,2401883,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413960,,,,,,,,,,,,1000413960,SUPER VEA 122 BAHIA,,BAHIA BLANCA,8000,,,,1,AR-SURN-BB,DEL,,2,6204,,21,CS,202.12,217.645,,9238.57,ARS,0.29,C
ZOR,AR01,AR01,,2401884,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413803,,,,,,,,,,,,1000413803,DISCO 119 ARAOZ,,CAPITAL FEDERAL,1414,,,,0,AR-BUE-SMK,DEL,,2,6207,,8,CS,100,104.76,,2104.04,ARS,0.11,C
ZOR,AR01,AR01,,2401885,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413787,,,,,,,,,,,,1000413787,DISCO 15 SALGUERO,,CAPITAL FEDERAL,1425,,,,0,AR-BUE-SMK,DEL,,2,6207,,4,CS,17.76,21.36,,2475.92,ARS,0.08,C
ZOR,AR01,AR01,,2401886,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413977,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413977,SUPER VEA 700 COLEGIALES,,CAPITAL FEDERAL,1427,,,,0,AR-BUE-SMK,DEL,,2,6207,,26,CS,239.04,256.675,,10048.75,ARS,0.34,C
ZOR,AR01,AR01,,2401888,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414259,,,,,,,,,,,,1000414259,CARREFOUR 230 EXPRESS COGHLAN,,CAPITAL FEDERAL,1430,,,,0,AR-BUE-SMK,DEL,,2,6207,,20,CS,250,261.9,,4783.1,ARS,0.28,C
ZOR,AR01,AR01,,2401889,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414254,,,,,,,,,,,,1000414254,CARREFOUR 116 EXPRESS AVENIDA,,CAPITAL FEDERAL,1123,,,,0,AR-BUE-SMK,DEL,,2,6207,,15,CS,200,208.45,,3595.95,ARS,0.22,C
ZOR,AR01,AR01,,2401890,02/10/2016,00/01/1900,,,02/10/2016,,,1000413207,,,,,,,,,,,,1000413207,COTO 117 CAMPANA,,CAMPANA,2804,,,,1,AR-BUE-SMK,DEL,,2,6207,,9,CS,73.2,78.58,,4099.43,ARS,0.09,C
ZOR,AR01,AR01,,2401891,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414523,,,,,,,,,,,,1000414523,QUEFIAM S.A.,,HURLINGHAM,1686,,,,1,AR-BUE-MG,DEL,,3,6207,,131,CS,1434.8,1515.08,,40576.25,ARS,1.76,C
ZOR,AR01,AR01,,2401935,02/10/2016,00/01/1900,,,02/12/2016,,02/12/2016,1000413763,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413763,DISCO 701 DIRECTORIO,,CAPITAL FEDERAL,1251,,,,0,AR-BUE-SMK,DEL,,2,6207,,14,CS,114.04,124.965,,7291.72,ARS,0.19,C
ZOR,AR01,AR01,,2401936,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000414006,,,,,,,,,,,,1000414006,DISCO 61 TORTUGUITAS,,TORTUGUITAS,1667,,,,1,AR-BUE-SMK,DEL,,2,6207,,20,CS,173.9,187.475,,9545.09,ARS,0.26,C
ZOR,AR01,AR01,,2401937,02/10/2016,00/01/1900,,,02/10/2016,,,1000413170,,,,,,,,,,,,1000413170,COTO 56 HONDURAS,,CAPITAL FEDERAL,1180,,,,0,AR-BUE-SMK,DEL,,2,6207,,21,CS,175.1,189.88,,10234.68,ARS,0.36,C
ZOR,AR01,AR01,,2401939,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413759,,,,,,,,,,,,1000413759,JUMBO 18 PILAR,,PILAR,1629,,,,1,AR-BUE-SMK,DEL,,2,6207,,7,CS,93,97.01,,1764.37,ARS,0.1,C
ZOR,AR01,AR01,,2401940,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413763,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413763,DISCO 701 DIRECTORIO,,CAPITAL FEDERAL,1251,,,,0,AR-BUE-SMK,DEL,,2,6207,,10,CS,128,133.61,,2566.37,ARS,0.14,C
ZOR,AR01,AR01,,2401941,02/10/2016,00/01/1900,,,02/10/2016,,,1000413246,,,,,,,,,,,,1000413246,COTO 170 NU•EZ,,CAPITAL FEDERAL,1429,,,,0,AR-BUE-SMK,DEL,,2,6207,,3,CS,22.12,23.65,,1866.32,ARS,0.03,C
ZOR,AR01,AR01,,2401942,02/10/2016,00/01/1900,,,02/10/2016,,,1000413189,,,,,,,,,,,,1000413189,COTO 78 PICHINCHA,,CAPITAL FEDERAL,1222,,,,0,AR-BUE-SMK,DEL,,2,6207,,11,CS,108.04,115.79,,4521.57,ARS,0.15,C
ZOR,AR01,AR01,,2401943,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414179,,,,,,,,,,,,1000414179,FREE DISTRIBUCIONES S.R.L. - DEPOSI,,CAPILLA DEL MONTE,5184,,,,3,AR-CTRO-CM,DEL,,3,6211,,310,CS,4640,4825.1,,111688.2,ARS,5.23,C
ZOR,AR01,AR01,,2401950,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1001202885,,,,,,,,,,,,1001202885,CORREA MARIA SOLEDAD,,QUILMES OESTE,1879,,,,1,AR-BUE-DIS,DEL,,2,6207,,210,CS,2700,2816.7,,69242.25,ARS,3.05,C
ZOR,AR01,AR01,,2401953,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000413265,,,,,,,,,,,,1000413265,DISTRIBUIDORA REDOLFI S.R.L.,,JAMES CRAIK,5984,,,,3,AR-CTRO-JK,DEL,,3,6211,,189,CS,2925.52,3044.86,,74442.19,ARS,3.38,C
ZOR,AR01,AR01,,2401966,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1001204120,,,,,,,,,,,,1001204120,DIGACOR S.A.,,CARLOS PAZ,5152,,,,3,AR-CTRO-CP,DEL,,3,6211,,355,CS,5475,5686.55,,125638.95,ARS,6.14,C
ZOR,AR01,AR01,,2401974,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000418942,,,,,,,,,,,,1000418942,MORON FOOD S.A,,SANTA TERESITA,1414,,,,1,AR-PBA-STE,DEL,,0,6245,,484,CS,6997.4,7296.17,,170372.54,ARS,8.02,C
ZOR,AR01,AR01,,2401983,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000413136,,,,,,,,,,,,1000413136,DISTRIBUIDORA BARRERA S.R.L.,,VILLA GESELL,7165,,,,1,AR-PBA-MIR,DEL,,3,6245,,60,CS,820,854.8,,20026.3,ARS,0.94,C
ZOR,AR01,AR01,,2401986,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1001202886,,,,,,,,,,,,1001202886,FANARA FERNANDO FABIAN,,C‡RDOBA,5012,,,,3,AR-CTRO-CO,DEL,,2,6211,,52,CS,420.5,447.4,,20141.08,ARS,0.52,C
ZOR,AR01,AR01,,2401993,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000418942,,,,,,,,,,,,1000418942,MORON FOOD S.A,,SANTA TERESITA,1414,,,,1,AR-PBA-STE,DEL,,0,6245,,65,CS,895,931.65,,21836.55,ARS,1,C
ZOR,AR01,AR01,,2401996,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000418942,,,,,,,,,,,,1000418942,MORON FOOD S.A,,SANTA TERESITA,1414,,,,1,AR-PBA-STE,DEL,,0,6245,,180,CS,2700,2804.4,,61182,ARS,3,C
ZOR,AR01,AR01,,2401999,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413778,,,,,,,,,,,,1000413778,DISCO 640 LA PLATA PINOCHO VIII,,LA PLATA,1900,,,,1,AR-BUE-SMK,DEL,,2,6207,,7,CS,59.84,65.69,,3389.11,ARS,0.09,C
ZOR,AR01,AR01,,2402000,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413815,,,,,,,,,,,,1000413815,DISCO 37 AMENEDO,,ADROGUE,1846,,,,1,AR-BUE-SMK,DEL,,2,6207,,17,CS,151,161.51,,7583.2,ARS,0.21,C
ZOR,AR01,AR01,,2402001,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413809,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413809,DISCO 630 ENTRE RIOS,,CAPITAL FEDERAL,1079,,,,0,AR-BUE-SMK,DEL,,2,6207,,8,CS,92.04,97.37,,3326.74,ARS,0.12,C
ZOR,AR01,AR01,,2402002,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413965,,,,,,,,,,,,1000413965,JUMBO 21 MENDOZA,,MENDOZA,5500,,,,7,AR-CUYO-MZ,DEL,,2,6201,,22,CS,167.04,184.796,,11110.79,ARS,0.35,C
ZOR,AR01,AR01,,2402003,02/10/2016,00/01/1900,,,02/10/2016,,,1000413206,,,,,,,,,,,,1000413206,COTO 70 SAN ISIDRO,,SAN ISIDRO,1642,,,,1,AR-BUE-SMK,DEL,,2,6207,,3,CS,20.24,21.82,,2058.97,ARS,0.04,C
ZOR,AR01,AR01,,2402004,02/10/2016,00/01/1900,,,02/10/2016,,,1000413152,,,,,,,,,,,,1000413152,COTO 188 MUNRO,,MUNRO,1605,,,,1,AR-BUE-SMK,DEL,,2,6207,,38,CS,309.8,334.445,,17951.43,ARS,0.52,C
ZOR,AR01,AR01,,2402008,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414508,,,,,,,,,,,,1000414508,YIMAHO SRL,,SANTA TERESITA,7607,,,,1,AR-PBA-STE,DEL,,3,6245,,180,CS,2700,2804.4,,61182,ARS,3,C
ZOR,AR01,AR01,,2402010,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414508,,,,,,,,,,,,1000414508,YIMAHO SRL,,SANTA TERESITA,7607,,,,1,AR-PBA-STE,DEL,,3,6245,,80,CS,1200,1246.4,,27192,ARS,1.33,C
ZOR,AR01,AR01,,2402028,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413748,,,,,,,,,,,,1000413748,DISCO 58 CONSTITUCION,,MAR DEL PLATA,7600,,,,1,AR-PBA-MDP,DEL,,2,6245,,20,CS,177.36,189.7,,8307.04,ARS,0.24,C
ZOR,AR01,AR01,,2402029,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413878,,,,,,,,,,,,1000413878,SUPER VEA 150 PADUA,,PADUA,1718,,,,1,AR-BUE-SMK,DEL,,2,6207,,15,CS,131.4,140.6,,5127.25,ARS,0.17,C
ZOR,AR01,AR01,,2402030,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413769,,,,,,,,,,,,1000413769,DISCO 152 RAMOS MEJIA,,RAMOS MEJIA,1704,,,,1,AR-BUE-SMK,DEL,,2,6207,,35,CS,297.28,318.04,,17140.16,ARS,0.43,C
ZOR,AR01,AR01,,2402031,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413965,,,,,,,,,,,,1000413965,JUMBO 21 MENDOZA,,MENDOZA,5500,,,,7,AR-CUYO-MZ,DEL,,2,6201,,4,CS,36,38.04,,1017.8,ARS,0.04,C
ZOR,AR01,AR01,,2402032,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413965,,,,,,,,,,,,1000413965,JUMBO 21 MENDOZA,,MENDOZA,5500,,,,7,AR-CUYO-MZ,DEL,,2,6201,,12,CS,150,156.54,,3115.68,ARS,0.17,C
ZOR,AR01,AR01,,2402033,02/10/2016,00/01/1900,,,02/10/2016,,,1000413188,,,,,,,,,,,,1000413188,COTO 19 CONSTITUCION,,CAPITAL FEDERAL,1138,,,,0,AR-BUE-SMK,DEL,,2,6207,,1,CS,15,15.79,,422.25,ARS,0.02,C
ZOR,AR01,AR01,,2402076,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414074,,,,,,,,,,,,1000414074,LUJAN PAT S.R.L.,,LUJAN,6700,,,,1,AR-BUE-DIS,DEL,,3,6207,,137,CS,1862.24,1948.08,,45229.27,ARS,2.15,C
ZOR,AR01,AR01,,2402079,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413782,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413782,DISCO 22 SANTA FE,,CAPITAL FEDERAL,1425,,,,0,AR-BUE-SMK,DEL,,2,6207,,11,CS,50.92,61.8,,5725.58,ARS,0.18,C
ZOR,AR01,AR01,,2402080,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413794,,,,,,,,,,,,1000413794,DISCO 17 V.DEL PINO,,CAPITAL FEDERAL,1426,,,,0,AR-BUE-SMK,DEL,,2,6207,,2,CS,30,31.16,,473.12,ARS,0.03,C
