TPPD,ORVT,OFVT,VEVT,NRPD,FEPD,HRPD,CPPD,OCPD,FCOC,FVOC,FPEN,STPD,DSST,DRST,CIST,CPST,TEST,PAST,PYDD,DSPY,BTPD,DSBT,CUBT,SPPD,DSSP,DRSP,CISP,CPSP,TESP,PASP,INSP,RGSP,ZSTP,ICPD,LIPD,PESP,CTSP,DSCT,UNPD,UMPD,PNPD,PBPD,VOPD,VLPD,MOPD,PLPD,STEN
ZOR,AR01,AR01,,2405276,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000414541,,,,,,,1000414541,MORETTI EDGARDO OSCAR,,,,1000414541,MORETTI EDGARDO OSCAR,,SAN MARTIN DE LOS ANDES,8370,,,,20,AR-SURO-SM,DEL,,3,6207,,180,CS,2700,2804.4,,61182,ARS,3,C
ZOR,AR01,AR01,,2405279,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413811,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413811,DISCO 20 LANUS,,LANUS,1824,,,,1,AR-BUE-SMK,DEL,,2,6207,,20,CS,178.18,191.775,,8059.96,ARS,0.28,C
ZOR,AR01,AR01,,2405280,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413872,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413872,DISCO 247 J.M.MORENO,,CAPITAL FEDERAL,1000,,,,0,AR-BUE-SMK,DEL,,2,6207,,22,CS,201.72,216.06,,9825.12,ARS,0.27,C
ZOR,AR01,AR01,,2405281,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413763,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413763,DISCO 701 DIRECTORIO,,CAPITAL FEDERAL,1251,,,,0,AR-BUE-SMK,DEL,,2,6207,,15,CS,131,140.25,,6635.3,ARS,0.18,C
ZOR,AR01,AR01,,2405283,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413799,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413799,DISCO 240 INDEPENDENDENCIA,,CAPITAL FEDERAL,1226,,,,0,AR-BUE-SMK,DEL,,2,6207,,15,CS,119.96,131.79,,6755.48,ARS,0.23,C
ZOR,AR01,AR01,,2405284,02/11/2016,00/01/1900,,,02/11/2016,,,1000413161,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413161,COTO 55 Av. AVELLANEDA,,CAPITAL FEDERAL,1407,,,,0,AR-BUE-SMK,DEL,,2,6207,,4,CS,20.64,24.265,,2200.23,ARS,0.06,C
ZOR,AR01,AR01,,2405289,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000413128,,,,,,,1000413128,CEDISUR S.A.,,,,1000413128,CEDISUR S.A.,,GENERAL ROCA,8332,,,,22,AR-SURO-GR,DEL,,3,6207,,420,CS,5972,6212.5,,142280.5,ARS,6.66,C
ZOR,AR01,AR01,,2405292,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1001209081,,,,,,,1001209080,EXTALL S.A,,,,1001209081,EXTALL S.A,,BAHIA BLANCA,8000,,,,1,AR-SURN-BB,DEL,,3,6207,,96,CS,1728,1794.24,,40573.44,ARS,2,C
ZOR,AR01,AR01,,2405294,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000413129,,,,,,,1000413129,ALCOM S.R.L.,,,,1000413129,ALCOM S.R.L.,,COMODORO RIVADAVIA,9000,,,,17,AR-SURE-CO,DEL,,3,6207,,348,CS,5000.4,5216.77,,122688.62,ARS,5.69,C
ZOR,AR01,AR01,,2405298,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000413689,,,,,,,1000413689,"PANERO,PABLO RAMON",,,,1000413689,"PANERO,PABLO RAMON",,SAN FRANCISCO,2400,,,,3,AR-CTRO-SF,DEL,,3,6211,,306,CS,4326.72,4505.58,,109386.28,ARS,4.87,C
ZOR,AR01,AR01,,2405306,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000413572,,,,,,,1000413572,PUELCHE S.A.,,,,1000413572,PUELCHE S.A.,,BARILOCHE,8400,,,,22,AR-SURO-BA,DEL,,3,6207,,705,CS,10372,10786.75,,239880.2,ARS,11.61,C
ZOR,AR01,AR01,,2405315,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000413695,,,,,,,1000417463,GASTRONOMIA PRACTICA S.R.L.,,,,1000413695,GASTRONOMIA PRACTICA SRL-SUR FRIGO,,SAN JUSTO,1754,,,,1,AR-BUE-SMK,DEL,,3,6207,,835,CS,11575.2,12091.35,,287317.8,ARS,13.46,C
ZOR,AR01,AR01,,2405316,02/11/2016,00/01/1900,,,02/11/2016,,,1000413217,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413217,COTO 51 RAMOS MEJIA,,RAMOS MEJIA,1704,,,,1,AR-BUE-SMK,DEL,,2,6207,,17,CS,142.74,154.125,,7767.38,ARS,0.22,C
ZOR,AR01,AR01,,2405317,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413989,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413989,SUPER VEA 697 PACHECO,,PACHECO,1617,,,,1,AR-BUE-SMK,DEL,,2,6207,,20,CS,204.6,217.85,,6338.45,ARS,0.26,C
ZOR,AR01,AR01,,2405318,02/11/2016,00/01/1900,,,02/11/2016,,,1000413204,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413204,COTO 75 LANUS,,LANUS,1824,,,,1,AR-BUE-SMK,DEL,,2,6207,,7,CS,48.8,53.38,,3563.58,ARS,0.12,C
ZOR,AR01,AR01,,2405319,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413837,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413837,DISCO 33 J.L.CABRERA,,CORDOBA,5900,,,,3,AR-CTRO-CO,DEL,,2,6211,,14,CS,101.66,112.415,,6325.67,ARS,0.19,C
ZOR,AR01,AR01,,2405320,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000413257,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413257,COTO 189 EZEIZA,,EZEIZA,1804,,,,1,AR-BUE-SMK,DEL,,2,6207,,27,CS,220.22,239.15,,11983.56,ARS,0.34,C
ZOR,AR01,AR01,,2405321,02/11/2016,00/01/1900,,,02/11/2016,,,1000413245,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413245,COTO 171 TRISTAN SUAREZ,,EZEIZA,1804,,,,1,AR-BUE-SMK,DEL,,2,6207,,6,CS,66.6,70.83,,2357.25,ARS,0.08,C
ZOR,AR01,AR01,,2405322,02/11/2016,00/01/1900,,,02/11/2016,,,1000413186,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413186,COTO 54 BARRACAS,,CAPITAL FEDERAL,1268,,,,0,AR-BUE-SMK,DEL,,2,6207,,9,CS,94.84,101.2,,3763.11,ARS,0.14,C
ZOR,AR01,AR01,,2405326,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000413138,,,,,,,1000413138,NUTRI FRESCA S.R.L.,,,,1000413138,NUTRI FRESCA S.R.L.,,ROSARIO,2000,,,,12,AR-NEA-RO,DEL,,3,6207,,506,CS,7428,7736.14,,179977.2,ARS,8.33,C
ZOR,AR01,AR01,,2405349,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000414499,,,,,,,1000414499,DELFIN S.A,,,,1000414499,DELFIN S.A,,CORDOBA,5000,,,,3,AR-CTRO-CO,DEL,,2,6211,,91,CS,916.28,971.05,,31605.79,ARS,1.17,C
ZOR,AR01,AR01,,2405352,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413882,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413882,DISCO 138 NORDELTA,,TIGRE,1648,,,,1,AR-BUE-SMK,DEL,,2,6207,,58,CS,414.3,462.23,,27125.72,ARS,0.85,C
ZOR,AR01,AR01,,2405353,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413756,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413756,JUMBO 14 SAN MARTIN,,SAN MARTIN,1650,,,,1,AR-BUE-SMK,DEL,,2,6207,,50,CS,508.4,545.44,,21079.9,ARS,0.74,C
ZOR,AR01,AR01,,2405354,02/11/2016,00/01/1900,,,02/11/2016,,,1000413249,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413249,COTO 175 BALVANERA,,CAPITAL FEDERAL,1040,,,,0,AR-BUE-SMK,DEL,,2,6207,,3,CS,29.2,31.1,,1166.7,ARS,0.04,C
ZOR,AR01,AR01,,2405355,02/11/2016,00/01/1900,,,02/11/2016,,,1000413203,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413203,COTO 107 TEMPERLEY,,TEMPERLEY,1835,,,,1,AR-BUE-SMK,DEL,,2,6207,,22,CS,172.08,185.9,,9100.41,ARS,0.24,C
ZOR,AR01,AR01,,2405356,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1001202236,,,,,,,1000417457,LIBERTAD S.A.,,,,1001202236,LIBERTAD MINI DERQUI - 4104,,5000,5000,,,,3,AR-CTRO-CO,DEL,,2,6211,,2,CS,17.64,18.86,,718.75,ARS,0.02,C
ZOR,AR01,AR01,,2405357,02/11/2016,00/01/1900,,,02/11/2016,,,1000413216,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413216,COTO 129 CIUDADELA,,CIUDADELA,1702,,,,1,AR-BUE-SMK,DEL,,2,6207,,23,CS,201.52,217.15,,9139.52,ARS,0.27,C
ZOR,AR01,AR01,,2405358,02/11/2016,00/01/1900,,,02/11/2016,,,1000414105,,,,,,,1000417483,PROMANZIO CARLOS EDUARDO,,,,1000414105,PROMANZIO CARLOS EDUARDO,,ROSARIO,2000,,,,12,AR-NEA-RO,DEL,,3,6207,,1429,CS,21850.5,22749.36,,537330.3,ARS,25.67,C
ZOR,AR01,AR01,,2405359,02/11/2016,00/01/1900,,,02/11/2016,,,1000413213,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413213,COTO 57 SAN MARTIN,,SAN MARTIN,1650,,,,1,AR-BUE-SMK,DEL,,2,6207,,3,CS,23.04,24.91,,1097.11,ARS,0.04,C
ZOR,AR01,AR01,,2405370,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000414498,,,,,,,1000417533,CONGELADOS PUNTANOS S.A,,,,1000414498,CONGELADOS PUNTANOS S.A,,SAN LUIS,5700,,,,11,AR-CUYO-SL,DEL,,3,6207,,105,CS,1302.8,1364.95,,32474.6,ARS,1.5,C
ZOR,AR01,AR01,,2405376,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000418965,,,,,,,1000418965,GID S.A.,,,,1000418965,GID S.A.,,LOMAS DE ZAMORA,1425,,,,1,AR-BUE-DIS,DEL,,0,6207,,80,CS,708.4,757,,21089.4,ARS,0.92,C
ZOR,AR01,AR01,,2405390,02/11/2016,00/01/1900,,,02/11/2016,,,1000413224,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413224,COTO 7 SAN CRISTOBAL,,CAPITAL FEDERAL,1256,,,,0,AR-BUE-SMK,DEL,,2,6207,,1,CS,15,15.79,,422.25,ARS,0.02,C
ZOR,AR01,AR01,,2405393,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413855,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413855,DISCO 473 24 DE SEPTTIEMBRE,,CORDOBA,5000,,,,3,AR-CTRO-CO,DEL,,2,6211,,2,CS,13.7,15.445,,969.93,ARS,0.02,C
ZOR,AR01,AR01,,2405394,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000413149,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413149,COTO 96 ROSARIO FISHERTON,,ROSARIO,2000,,,,12,AR-NEA-RO,DEL,,2,6207,,2,CS,14.4,15.64,,727,ARS,0.02,C
ZOR,AR01,AR01,,2405395,02/11/2016,00/01/1900,,,02/11/2016,,,1000413198,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413198,COTO 65 QUILMES,,QUILMES,1878,,,,1,AR-BUE-SMK,DEL,,2,6207,,34,CS,317.48,340.273,,14322.01,ARS,0.43,C
ZOR,AR01,AR01,,2405396,02/11/2016,00/01/1900,,,02/11/2016,,,1000413202,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413202,COTO 105 MONTE GRANDE,,MONTE GRANDE,1842,,,,1,AR-BUE-SMK,DEL,,2,6207,,8,CS,60.9,65.748,,3620.99,ARS,0.09,C
ZOR,AR01,AR01,,2405397,02/11/2016,00/01/1900,,,02/11/2016,,,1000413173,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413173,COTO 24 SCALABRINI ORTIZ,,CAPITAL FEDERAL,1414,,,,0,AR-BUE-SMK,DEL,,2,6207,,4,CS,41.44,44.41,,1842.8,ARS,0.07,C
ZOR,AR01,AR01,,2405398,02/11/2016,00/01/1900,,,02/11/2016,,,1000413197,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413197,COTO 104 QUILMES,,QUILMES,1878,,,,1,AR-BUE-SMK,DEL,,2,6207,,2,CS,14.4,15.64,,727,ARS,0.02,C
ZOR,AR01,AR01,,2405399,02/11/2016,00/01/1900,,,02/11/2016,,,1000413176,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413176,COTO 94 TAPIALES,,TAPIALES,1770,,,,1,AR-BUE-SMK,DEL,,2,6207,,11,CS,88.26,95.745,,5536.77,ARS,0.14,C
ZOR,AR01,AR01,,2405400,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000414469,,,,,,,1000417521,AQUARINE S.R.L.,,,,1000414469,AQUARINE S.R.L.,,AVELLANEDA,1824,,,,1,AR-BUE-DIS,DEL,,3,6207,,270,CS,3550,3701.6,,91224,ARS,3.94,C
ZOR,AR01,AR01,,2405401,02/11/2016,00/01/1900,,,02/11/2016,,,1000413164,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413164,COTO 39 EMILIO CASTRO,,CAPITAL FEDERAL,1408,,,,0,AR-BUE-SMK,DEL,,2,6207,,4,CS,26.34,29.09,,2546.21,ARS,0.05,C
ZOR,AR01,AR01,,2405402,02/11/2016,00/01/1900,,,02/11/2016,,,1000413178,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413178,COTO 103 GAONA,,CAPITAL FEDERAL,1416,,,,0,AR-BUE-SMK,DEL,,2,6207,,14,CS,102.7,112.335,,6424.83,ARS,0.17,C
ZOR,AR01,AR01,,2405403,02/11/2016,00/01/1900,,,02/11/2016,,,1000413166,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413166,COTO 22 ELCANO MINI,,CAPITAL FEDERAL,1426,,,,0,AR-BUE-SMK,DEL,,2,6207,,4,CS,57,60.02,,1615.57,ARS,0.07,C
ZOR,AR01,AR01,,2405404,02/11/2016,00/01/1900,,,02/11/2016,,,1000413218,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413218,COTO 13 GONZALEZ CATAN,,GONZALEZ CATAN,1759,,,,1,AR-BUE-SMK,DEL,,2,6207,,2,CS,23.64,25.05,,686.62,ARS,0.03,C
ZOR,AR01,AR01,,2405406,02/11/2016,00/01/1900,,,02/11/2016,,,1000413183,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413183,COTO 48 DIRECTORIO,,CAPITAL FEDERAL,1406,,,,0,AR-BUE-SMK,DEL,,2,6207,,10,CS,88.98,96.148,,4596.84,ARS,0.15,C
ZOR,AR01,AR01,,2405407,02/11/2016,00/01/1900,,,02/11/2016,,,1000413181,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413181,COTO 40 EVA PERON,,CAPITAL FEDERAL,1406,,,,0,AR-BUE-SMK,DEL,,2,6207,,7,CS,54.12,58.43,,3837.34,ARS,0.1,C
ZOR,AR01,AR01,,2405408,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000414090,,,,,,,1000417475,ALEJANDRO NEGRO S.R.L.,,,,1000414090,ALEJANDRO NEGRO - O'BRIAN,,REMEDIOS DE ESCALADA,1826,,,,1,AR-BUE-DIS,DEL,,3,6207,,460,CS,5870,6168.12,,159830.74,ARS,7,C
ZOR,AR01,AR01,,2405416,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000414478,,,,,,,1000414478,RUBIOLO DISTRIBUCIONES S.A.,,,,1000414478,RUBIOLO DISTRIBUCIONES S.A.,,SAN JORGE,2452,,,,12,AR-NEA-PE,DEL,,3,6207,,151,CS,1753.2,1839.15,,48891.24,ARS,2.03,C
ZOR,AR01,AR01,,2405418,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000413432,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,,1000413432,LA ANONIMA 51 CIPOLLETTI,,CIPOLLETTI,8624,,,,22,AR-SURO-CI,DEL,,2,6202,,30,CS,400,416.7,,6364.3,ARS,0.44,C
ZOR,AR01,AR01,,2405423,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000413515,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,,1000413515,LA ANONIMA 83 SUPER QUICK,,NEUQUEN,8300,,,,20,AR-SURO-NQ,DEL,,2,6202,,40,CS,500,521.8,,8548,ARS,0.55,C
ZOR,AR01,AR01,,2405441,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000414458,,,,,,,1000414458,LERVU S.A.,,,,1000414458,LERVU S.A.,,SAN NICOLAS,2900,,,,1,AR-NEA-SN,DEL,,3,6207,,206,CS,2576,2696.4,,65623.54,ARS,2.98,C
ZOR,AR01,AR01,,2405442,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413876,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413876,JUMBO 5961 SANTA FE,,CAPITAL FEDERAL,1000,,,,0,AR-BUE-SMK,DEL,,2,6207,,14,CS,133.88,142.73,,5771.9,ARS,0.18,C
ZOR,AR01,AR01,,2405443,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413834,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413834,SUPER VEA 942 INDEPENDENCIA,,MAR DEL PLATA,7600,,,,1,AR-PBA-MDP,DEL,,2,6245,,47,CS,464.52,493.99,,21851.11,ARS,0.64,C
ZOR,AR01,AR01,,2405444,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413984,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413984,SUPER VEA 692 LANUS,,LANUS,1824,,,,1,AR-BUE-SMK,DEL,,2,6207,,38,CS,341.8,365.67,,13226.75,ARS,0.45,C
ZOR,AR01,AR01,,2405456,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000414484,,,,,,,1000417529,MOLBERT JUAN DIEGO,,,,1000414484,MOLBERT JUAN DIEGO,,Ezpeleta,1882,,,,1,AR-BUE-DIS,DEL,,3,6207,,152,CS,1702.12,1783.04,,49650.36,ARS,1.96,C
ZOR,AR01,AR01,,2405486,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000418946,,,,,,,1000419166,DESARROLLOS GASTRONOMICOS SA,,,,1000418946,DESARROLLOS GASTRONOMICOS SA,,GRAL.PACHECO,1617,,,,0,AR-BUE-DIS,DEL,,0,6207,,900,CS,13500,13941,,186963,ARS,15,C
ZOR,AR01,AR01,,2405491,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413754,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413754,JUMBO 12  LOMAS DE ZAMORA,,LOMAS DE ZAMORA,1832,,,,1,AR-BUE-SMK,DEL,,2,6207,,87,CS,836.54,893.21,,36855.22,ARS,1.14,C
ZOR,AR01,AR01,,2405492,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000414277,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,,1000414277,CARREFOUR 218 EXPRESS HURLINGHAM,,HURLINGHAM,1686,,,,1,AR-BUE-SMK,DEL,,2,6207,,5,CS,65,67.76,,1169.77,ARS,0.07,C
ZOR,AR01,AR01,,2405524,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413967,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413967,JUMBO 27 TUCUMAN,,YERBA BUENA,4146,,,,14,AR-NOA-TUC,DEL,,2,6210,,31,CS,375,391.78,,8242.51,ARS,0.42,C
ZOR,AR01,AR01,,2405525,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413929,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413929,SUPER VEA 173 EX 5 GUAYMALLEN 2,,MENDOZA,5500,,,,7,AR-CUYO-MZ,DEL,,2,6201,,9,CS,86.76,92.44,,3085.93,ARS,0.11,C
ZOR,AR01,AR01,,2405526,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413713,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413713,DISCO 436 CERRO 2,,CORDOBA,5000,,,,3,AR-CTRO-CO,DEL,,2,6211,,9,CS,77.82,83.68,,3463.28,ARS,0.11,C
ZOR,AR01,AR01,,2405548,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413721,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413721,DISCO 164 HURLINGHAM,,HURLINGHAM,1686,,,,1,AR-BUE-SMK,DEL,,2,6207,,40,CS,368.4,393.53,,16418.35,ARS,0.5,C
ZOR,AR01,AR01,,2405561,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1001206867,,,,,,,1000417458,SERVIFRIO SA,,,,1001206867,SERVIFRIO - PACHECO,,Gral. Pacheco,1617,,,,1,AR-BUE-DIS,DEL,,2,6207,,423,CS,7077.1,7363.62,,169859.02,ARS,8.19,C
ZOR,AR01,AR01,,2405569,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1001208005,,,,,,,1001207999,Sirna Gabriel Alejandro,,,,1001208005,Sirna Gabriel Alejandro,,Monte grande,1846,,,,1,AR-BUE-DIS,DEL,,2,6207,,50,CS,840,872.3,,19477.2,ARS,0.96,C
ZOR,AR01,AR01,,2405575,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413802,,,,,,,,,,,,1000413802,DISCO 11 CASTRO BARROS,,CAPITAL FEDERAL,1206,,,,0,AR-BUE-SMK,DEL,,2,6207,,10,CS,81,87.1,,4621.05,ARS,0.11,C
ZOR,AR01,AR01,,2405576,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000414111,,,,,,,1000417488,MATIAS ROBERTO DI VINCENZO,,,,1000414111,MATIAS ROBERTO DI VINCENZO - MONTE,,TIGRE,1617,,,,1,AR-BUE-DIS,DEL,,3,6207,,799,CS,9896.1,10343.815,,264653.43,ARS,11.35,C
ZOR,AR01,AR01,,2405627,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413805,,,,,,,,,,,,1000413805,DISCO 16 PARAGUAY,,CAPITAL FEDERAL,1425,,,,0,AR-BUE-SMK,DEL,,2,6207,,30,CS,223.1,245.2,,12660.61,ARS,0.39,C
ZOR,AR01,AR01,,2405629,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413720,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413720,JUMBO 20 NEUQUEN,,NEUQUEN,1009,,,,20,AR-SURO-NQ,DEL,,2,6202,,60,CS,800,833.9,,15321.7,ARS,0.89,C
ZOR,AR01,AR01,,2405660,02/11/2016,00/01/1900,,,02/11/2016,,,1000414392,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,,1000414392,CARREFOUR PUNTO 80 CONVENIENCE,,GARIN,1619,,,,1,AR-BUE-CDS,DEL,,2,6207,,154,CS,749.96,893.975,,96696.74,ARS,2.27,C
ZOR,AR01,AR01,,2405661,02/11/2016,00/01/1900,,,02/11/2016,,,1000414392,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,,1000414392,CARREFOUR PUNTO 80 CONVENIENCE,,GARIN,1619,,,,1,AR-BUE-CDS,DEL,,2,6207,,260,CS,2214,2374.2,,98578.45,ARS,2.92,C
ZOR,AR01,AR01,,2405662,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413314,,,,,,,1000417454,COOP.OBRERA LTDA. DE CONSUMO Y VIVI,,,,1000413314,COOP.OBRERA 54 BARRIO PATAGONIA,,BAHIA BLANCA,8000,,,,1,AR-SURN-BB,DEL,,2,6204,,2,CS,17.64,18.86,,718.75,ARS,0.02,C
ZOR,AR01,AR01,,2405705,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413795,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413795,DISCO 54 ELCANO,,CAPITAL FEDERAL,1426,,,,0,AR-BUE-SMK,DEL,,2,6207,,5,CS,36,39.1,,1895.8,ARS,0.05,C
ZOR,AR01,AR01,,2405827,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000413708,,,,,,,1000417465,LA GALLEGA SUPERMERCADOS S.A.,,,,1000413708,LA GALLEGA ALBERDI,,ROSARIO,2000,,,,12,AR-NEA-RO,DEL,,2,6207,,19,CS,168.44,180.935,,6621.15,ARS,0.24,C
ZOR,AR01,AR01,,2405829,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000413701,,,,,,,1000417465,LA GALLEGA SUPERMERCADOS S.A.,,,,1000413701,LA GALLEGA BALCARCE,,ROSARIO,2000,,,,12,AR-NEA-RO,DEL,,2,6207,,12,CS,92.4,99.37,,4544.12,ARS,0.12,C
ZOR,AR01,AR01,,2405830,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413991,,,,,,,,,,,,1000413991,DISCO 154 MORON 2,,MORON,1708,,,,1,AR-BUE-SMK,DEL,,2,6207,,15,CS,125.12,134.08,,6991.1,ARS,0.18,C
ZOR,AR01,AR01,,2405831,02/11/2016,00/01/1900,,,02/11/2016,,02/11/2016,1000413825,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413825,DISCO 158 MERLO 1,,MERLO,1722,,,,1,AR-BUE-SMK,DEL,,2,6207,,22,CS,183.6,197.12,,7876.16,ARS,0.25,C
ZOR,AR01,AR01,,2405832,02/11/2016,00/01/1900,,,02/11/2016,,02/12/2016,1000413703,,,,,,,1000417465,LA GALLEGA SUPERMERCADOS S.A.,,,,1000413703,LA GALLEGA BS. AS.,,ROSARIO,2000,,,,12,AR-NEA-RO,DEL,,2,6207,,18,CS,150.4,163.035,,8104.88,ARS,0.24,C
