TPPD,ORVT,OFVT,VEVT,NRPD,FEPD,HRPD,CPPD,OCPD,FCOC,FVOC,FPEN,STPD,DSST,DRST,CIST,CPST,TEST,PAST,PYDD,DSPY,BTPD,DSBT,CUBT,SPPD,DSSP,DRSP,CISP,CPSP,TESP,PASP,INSP,RGSP,ZSTP,ICPD,LIPD,PESP,CTSP,DSCT,UNPD,UMPD,PNPD,PBPD,VOPD,VLPD,MOPD,PLPD,STEN
ZOR,AR01,AR01,,2383687,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1000413539,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,,1000413539,LA ANONIMA CD ITUZAINGO,,ITUZAINGO,1714,,,,1,AR-BUE-SMK,DEL,,2,6207,,2,CS,11,5,13,325,,1045,53,ARS,0,03,C
ZOR,AR01,AR01,,2383688,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413801,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413801,DISCO 48 GASCON,,CAPITAL FEDERAL,1181,,,,0,AR-BUE-SMK,DEL,,2,6207,,6,CS,37,68,40,42,,4225,74,ARS,0,06,C
ZOR,AR01,AR01,,2383689,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413763,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413763,DISCO 701 DIRECTORIO,,CAPITAL FEDERAL,1251,,,,0,AR-BUE-SMK,DEL,,2,6207,,8,CS,41,2,48,755,,4452,17,ARS,0,12,C
ZOR,AR01,AR01,,2383692,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413763,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413763,DISCO 701 DIRECTORIO,,CAPITAL FEDERAL,1251,,,,0,AR-BUE-SMK,DEL,,2,6207,,25,CS,257,6,274,34,,10413,46,ARS,0,33,C
ZOR,AR01,AR01,,2383764,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413800,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413800,DISCO 30 AV. RIVADAVIA,,CAPITAL FEDERAL,1424,,,,0,AR-BUE-SMK,DEL,,2,6207,,12,CS,77,76,84,595,,7979,71,ARS,0,15,C
ZOR,AR01,AR01,,2383765,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1000414305,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,,1000414305,CARREFOUR 8 LA PLATA,,LA PLATA,1900,,,,1,AR-BUE-SMK,DEL,,2,6207,,16,CS,210,218,86,,3739,14,ARS,0,24,C
ZOR,AR01,AR01,,2383768,02/03/2016,00/01/1900,,,02/03/2016,,02/11/2016,1000414102,,,,,,,,,,,,1000414102,RICARDO NINI S.A.,,LA PLATA,1900,,,,1,AR-BUE-SMK,DEL,,2,6207,,372,CS,4041,7,4263,535,,122631,09,ARS,5,05,A
ZOR,AR01,AR01,,2383769,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1001205018,,,,,,,1001205017,HECTOR LORENZO Y SIMON LORENZO SH,,,,1001205018,HECTOR LORENZO Y SIMON LORENZO SH,,Necochea,7630,,,,1,AR-PBA-NEC,DEL,,2,6245,,9,CS,60,51,64,27,,3961,8,ARS,0,09,C
ZOR,AR01,AR01,,2383771,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1000418960,,,,,,,1000418960,DISTRIBUIDORA LA PREFERIDA SRL,,,,1000418960,DISTRIBUIDORA LA PREFERIDA SRL,,CAPITAL FEDERAL,1076,,,,0,AR-BUE-DIS,DEL,,0,6207,,244,CS,2394,23,2541,26,,89836,19,ARS,3,14,C
ZOR,AR01,AR01,,2383784,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1001204607,,,,,,,1001204607,MONDELEZ ARGENTINA S.A.,,,,1001204607,MONDELEZ ARGENTINA S.A.,,VILLA ADELINA,1607,,,,1,AR-BUE-DIS,DEL,,2,6207,,7,CS,53,54,59,925,,2201,17,ARS,0,11,C
ZOR,AR01,AR01,,2383789,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1000414428,,,,,,,1000414428,CAMBARERI, LORENA MARIEL,,,,1000414428,CAMBARERI, LORENA MARIEL,,BALCARCE,7620,,,,1,AR-PBA-BCE,DEL,,3,6245,,28,CS,384,2,400,26,,9449,86,ARS,0,42,C
ZOR,AR01,AR01,,2383801,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1000414088,,,,,,,1000417474,DIA ARGENTINA S.A.,,,,1000414088,DIA ALMACEN AVELLANEDA,,AVELLANEDA,1870,,,,1,AR-BUE-CDS,DEL,,2,6207,,404,CS,2952,3276,48,,154247,28,ARS,5,C
ZOR,AR01,AR01,,2383803,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1000414096,,,,,,,1000414096,MARCELO DI TONTO,,,,1000414096,MARCELO DI TONTO,,HURLINGHAM,1686,,,,1,AR-BUE-DIS,DEL,,3,6207,,111,CS,1351,44,1411,73,,37219,26,ARS,1,54,C
ZOR,AR01,AR01,,2383806,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1000414087,,,,,,,1000417474,DIA ARGENTINA S.A.,,,,1000414087,DIA ALMACEN BURZACO,,BURZACO,1852,,,,1,AR-BUE-CDS,DEL,,2,6207,,284,CS,2181,6,2394,84,,96992,88,ARS,3,4,C
ZOR,AR01,AR01,,2383808,02/03/2016,00/01/1900,,,02/03/2016,,02/06/2016,1000413169,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413169,COTO 82 MALABIA,,CAPITAL FEDERAL,1414,,,,0,AR-BUE-SMK,DEL,,2,6207,,1,CS,4,44,5,34,,617,35,ARS,0,02,C
ZOR,AR01,AR01,,2383809,02/03/2016,00/01/1900,,,02/03/2016,,02/06/2016,1000413169,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413169,COTO 82 MALABIA,,CAPITAL FEDERAL,1414,,,,0,AR-BUE-SMK,DEL,,2,6207,,13,CS,124,26,133,66,,4809,31,ARS,0,2,C
ZOR,AR01,AR01,,2383811,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413789,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413789,DISCO 23 ALTO PALERMO,,CAPITAL FEDERAL,1425,,,,0,AR-BUE-SMK,DEL,,2,6207,,14,CS,102,4,110,44,,7805,56,ARS,0,17,C
ZOR,AR01,AR01,,2383812,02/03/2016,00/01/1900,,,02/03/2016,,02/06/2016,1000413193,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413193,COTO 43 BOEDO,,CAPITAL FEDERAL,1218,,,,0,AR-BUE-SMK,DEL,,2,6207,,1,CS,10,10,61,,522,54,ARS,0,01,C
ZOR,AR01,AR01,,2383813,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1001204844,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1001204844,COTO 204 MAR DEL TUYU,,MAR DEL TUYU,7103,,,,1,AR-PBA-STE,DEL,,2,6245,,20,CS,144,156,4,,7270,ARS,0,2,C
ZOR,AR01,AR01,,2383814,02/03/2016,00/01/1900,,,02/03/2016,,02/06/2016,1000413231,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413231,COTO 149 LA PLATA,,LA PLATA,1900,,,,1,AR-BUE-SMK,DEL,,2,6207,,2,CS,20,21,26,,908,76,ARS,0,03,C
ZOR,AR01,AR01,,2383815,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413773,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413773,DISCO 42 LA PLATA,,LA PLATA,1900,,,,1,AR-BUE-SMK,DEL,,2,6207,,6,CS,75,78,27,,1557,84,ARS,0,08,C
ZOR,AR01,AR01,,2383816,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413831,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413831,DISCO 57 SAN LUIS,,MAR DEL PLATA,7600,,,,1,AR-PBA-MDP,DEL,,2,6245,,8,CS,62,64,68,145,,3893,65,ARS,0,11,C
ZOR,AR01,AR01,,2383817,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000414024,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000414024,JUMBO 626 PACHECO NOVO,,PACHECO,1617,,,,1,AR-BUE-SMK,DEL,,2,6207,,9,CS,60,36,65,81,,5553,27,ARS,0,09,C
ZOR,AR01,AR01,,2383818,02/03/2016,00/01/1900,,,02/03/2016,,02/06/2016,1000413238,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413238,COTO 162 TORTUGUITAS,,TORTUGUITAS,1667,,,,1,AR-BUE-SMK,DEL,,2,6207,,2,CS,8,88,10,68,,1234,7,ARS,0,04,C
ZOR,AR01,AR01,,2383819,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1000413150,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413150,COTO 49 MAR DE AJO,,MAR DE AJO,7109,,,,1,AR-PBA-MDA,DEL,,2,6245,,5,CS,45,42,48,945,,2367,04,ARS,0,06,C
ZOR,AR01,AR01,,2383820,02/03/2016,00/01/1900,,,02/03/2016,,02/06/2016,1000413234,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413234,COTO 154 ESCOBAR,,ESCOBAR,1625,,,,1,AR-BUE-SMK,DEL,,2,6207,,1,CS,4,7,5,6,,469,94,ARS,0,01,C
ZOR,AR01,AR01,,2383821,02/03/2016,00/01/1900,,,02/03/2016,,02/06/2016,1000413238,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413238,COTO 162 TORTUGUITAS,,TORTUGUITAS,1667,,,,1,AR-BUE-SMK,DEL,,2,6207,,11,CS,62,48,72,413,,5990,85,ARS,0,17,C
ZOR,AR01,AR01,,2383822,02/03/2016,00/01/1900,,,02/03/2016,,02/06/2016,1000413229,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413229,COTO 131 JOSE C. PAZ,,JOSE C. PAZ,1665,,,,1,AR-BUE-SMK,DEL,,2,6207,,2,CS,16,72,17,78,,1242,89,ARS,0,02,C
ZOR,AR01,AR01,,2383823,02/03/2016,00/01/1900,,,02/03/2016,,02/06/2016,1000413187,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413187,COTO 25 SAN TELMO,,CAPITAL FEDERAL,1154,,,,0,AR-BUE-SMK,DEL,,2,6207,,1,CS,7,2,7,82,,363,5,ARS,0,01,C
ZOR,AR01,AR01,,2383824,02/03/2016,00/01/1900,,,02/03/2016,,02/06/2016,1000413196,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413196,COTO 116 CABALLITO,,CAPITAL FEDERAL,1406,,,,0,AR-BUE-SMK,DEL,,2,6207,,2,CS,22,23,26,,871,36,ARS,0,03,C
ZOR,AR01,AR01,,2383825,02/03/2016,00/01/1900,,,02/03/2016,,02/06/2016,1000413171,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413171,COTO 45 CABILDO,,CAPITAL FEDERAL,1426,,,,0,AR-BUE-SMK,DEL,,2,6207,,3,CS,13,32,16,02,,1852,05,ARS,0,06,C
ZOR,AR01,AR01,,2383826,02/03/2016,00/01/1900,,,02/03/2016,,02/06/2016,1000413171,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413171,COTO 45 CABILDO,,CAPITAL FEDERAL,1426,,,,0,AR-BUE-SMK,DEL,,2,6207,,3,CS,13,32,16,02,,1852,05,ARS,0,06,C
ZOR,AR01,AR01,,2383855,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413761,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413761,JUMBO 13 MORON,,MORON,1708,,,,1,AR-BUE-SMK,DEL,,2,6207,,14,CS,105,48,112,79,,8772,34,ARS,0,14,C
ZOR,AR01,AR01,,2383881,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413883,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413883,DISCO 662 PASEO PILAR,,PILAR,1629,,,,1,AR-BUE-SMK,DEL,,2,6207,,35,CS,241,94,274,4,,17166,35,ARS,0,52,C
ZOR,AR01,AR01,,2383885,02/03/2016,00/01/1900,,,02/03/2016,,02/05/2016,1000414535,,,,,,,1000417552,CABA FOOD S.A.,,,,1000414535,CABA FOOD S.A.,,HAEDO,1706,,,,1,AR-BUE-DIS,DEL,,3,6207,,55,CS,677,7,706,9,,28751,4,ARS,0,97,C
ZOR,AR01,AR01,,2383890,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1001204120,,,,,,,1001204120,DIGACOR S.A.,,,,1001204120,DIGACOR S.A.,,CARLOS PAZ,5152,,,,3,AR-CTRO-CP,DEL,,3,6211,,160,CS,2350,2441,5,,62983,8,ARS,2,61,C
ZOR,AR01,AR01,,2383905,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1000414165,,,,,,,1000414165,LABI S.R.L.,,,,1000414165,LABI S.R.L.,,ESCOBAR,1625,,,,1,AR-BUE-DIS,DEL,,3,6207,,145,CS,2095,2178,15,,48974,55,ARS,2,33,C
ZOR,AR01,AR01,,2383908,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413338,,,,,,,1000417454,COOP.OBRERA LTDA. DE CONSUMO Y VIVI,,,,1000413338,COOP.OBRERA 23 BARRIO PEDRO PICO,,BAHIA BLANCA,8000,,,,1,AR-SURN-BB,DEL,,2,6204,,5,CS,42,12,45,2,,1610,99,ARS,0,05,C
ZOR,AR01,AR01,,2383910,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1001207264,,,,,,,1000414488,ABAMAR USHUAIA,,,,1001207264,ABAMAR RIO GRANDE,,RIO GRANDE,9420,,,,24,AR-SUR-RGR,FCA,,2,6207,,260,CS,3776,4,3927,8,,87945,8,ARS,4,24,C
ZOR,AR01,AR01,,2383919,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1000413692,,,,,,,1000417462,LARSEN MARIA ESTER,,,,1000413692,LARSEN MARIA ESTER,,MONTE HERMOSO,8153,,,,1,AR-SURN-MH,DEL,,3,6207,,130,CS,1950,2025,6,,64365,72,ARS,2,17,C
ZOR,AR01,AR01,,2383925,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1000413129,,,,,,,1000413129,ALCOM S.R.L.,,,,1000413129,ALCOM S.R.L.,,COMODORO RIVADAVIA,9000,,,,17,AR-SURE-CO,DEL,,3,6207,,365,CS,4807,8,5020,3,,122506,15,ARS,5,41,C
ZOR,AR01,AR01,,2383926,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1001208243,,,,,,,1000417557,CENTRAL DE RESTAURANTES S.R.L.,,,,1001208243,BLANCALUNA DEPÓSITO,,Gral. Pacheco,1617,,,,1,AR-BUE-SMK,DEL,,3,6207,,495,CS,7425,7715,4,,141203,25,ARS,8,25,C
ZOR,AR01,AR01,,2383929,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1000414175,,,,,,,1000414175,FORCINITTI DISTRIBUIDORA S.A.,,,,1000414175,FORCINITTI DISTRIBUIDORA S.A.,,CHASCOMUS,7130,,,,1,AR-BUE-DIS,DEL,,3,6207,,300,CS,4500,4674,,101970,ARS,5,C
ZOR,AR01,AR01,,2383955,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1000414100,,,,,,,1000417480,DINOSAURIO S.A.,,,,1000414100,SUPER MAMI LETICIA,,CORDOBA,5006,,,,3,AR-CTRO-CO,DEL,,2,6211,,20,CS,232,28,245,15,,8270,76,ARS,0,28,C
ZOR,AR01,AR01,,2383958,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413723,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413723,JUMBO TRONADOR,,CAPITAL FEDERAL,1427,,,,0,AR-BUE-SMK,DEL,,2,6207,,63,CS,519,86,557,925,,32175,07,ARS,0,75,C
ZOR,AR01,AR01,,2383960,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1000418903,,,,,,,1000417480,DINOSAURIO S.A.,,,,1000418903,SUPER MAMI SALSIPUEDES,,CORDOBA,5113,,,,3,AR-CTRO-CO,DEL,,2,6211,,38,CS,451,4,475,88,,15094,53,ARS,0,55,C
ZOR,AR01,AR01,,2383991,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1000418963,,,,,,,1000418963,SAN MARTIN FOOD SRL,,,,1000418963,SAN MARTIN FOOD SRL,,RAMOS MEJIA,1704,,,,1,AR-BUE-DIS,DEL,,0,6207,,53,CS,469,498,3,,17986,87,ARS,0,6,C
ZOR,AR01,AR01,,2384003,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413882,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413882,DISCO 138 NORDELTA,,TIGRE,1648,,,,1,AR-BUE-SMK,DEL,,2,6207,,76,CS,437,14,499,125,,38219,36,ARS,1,04,C
ZOR,AR01,AR01,,2384004,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413791,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413791,DISCO 24 GALERIA,,CAPITAL FEDERAL,1425,,,,0,AR-BUE-SMK,DEL,,2,6207,,14,CS,103,42,115,215,,6891,1,ARS,0,22,C
ZOR,AR01,AR01,,2384076,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413793,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413793,DISCO 12 SUCRE,,CAPITAL FEDERAL,1428,,,,0,AR-BUE-SMK,DEL,,2,6207,,15,CS,98,96,110,87,,7066,29,ARS,0,21,C
ZOR,AR01,AR01,,2384077,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000414003,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000414003,DISCO 916 GOROSTIAGA,,CAPITAL FEDERAL,1000,,,,0,AR-BUE-SMK,DEL,,2,6207,,9,CS,56,52,60,63,,6338,61,ARS,0,09,C
ZOR,AR01,AR01,,2384078,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413803,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413803,DISCO 119 ARAOZ,,CAPITAL FEDERAL,1414,,,,0,AR-BUE-SMK,DEL,,2,6207,,20,CS,190,96,204,4,,8847,04,ARS,0,29,C
ZOR,AR01,AR01,,2384113,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413339,,,,,,,1000417454,COOP.OBRERA LTDA. DE CONSUMO Y VIVI,,,,1000413339,COOP.OBRERA 53 YRIGOYEN,,BAHIA BLANCA,8000,,,,1,AR-SURN-BB,DEL,,2,6204,,1,CS,4,7,5,845,,494,67,ARS,0,01,C
ZOR,AR01,AR01,,2384114,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413339,,,,,,,1000417454,COOP.OBRERA LTDA. DE CONSUMO Y VIVI,,,,1000413339,COOP.OBRERA 53 YRIGOYEN,,BAHIA BLANCA,8000,,,,1,AR-SURN-BB,DEL,,2,6204,,3,CS,26,28,28,13,,1088,86,ARS,0,04,C
ZOR,AR01,AR01,,2384115,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413293,,,,,,,1000417454,COOP.OBRERA LTDA. DE CONSUMO Y VIVI,,,,1000413293,COOP.OBRERA 91 BOLIVAR,,BOLIVAR,6550,,,,1,AR-SURN-BO,DEL,,2,6207,,9,CS,46,2,55,418,,5372,14,ARS,0,12,C
ZOR,AR01,AR01,,2384116,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413327,,,,,,,1000417454,COOP.OBRERA LTDA. DE CONSUMO Y VIVI,,,,1000413327,COOP.OBRERA 12 BARRIO UNIV.,,BAHIA BLANCA,8000,,,,1,AR-SURN-BB,DEL,,2,6204,,5,CS,65,64,69,08,,1578,08,ARS,0,08,C
ZOR,AR01,AR01,,2384119,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413293,,,,,,,1000417454,COOP.OBRERA LTDA. DE CONSUMO Y VIVI,,,,1000413293,COOP.OBRERA 91 BOLIVAR,,BOLIVAR,6550,,,,1,AR-SURN-BO,DEL,,2,6207,,28,CS,378,8,395,026,,7686,01,ARS,0,42,C
ZOR,AR01,AR01,,2384166,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413810,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413810,DISCO 2 TALCAHUANO,,CAPITAL FEDERAL,1059,,,,0,AR-BUE-SMK,DEL,,2,6207,,23,CS,145,88,156,77,,15777,58,ARS,0,21,C
ZOR,AR01,AR01,,2384167,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413755,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413755,JUMBO 11 MARTINEZ,,MARTINEZ,1640,,,,1,AR-BUE-SMK,DEL,,2,6207,,102,CS,994,24,1058,05,,48375,52,ARS,1,31,C
ZOR,AR01,AR01,,2384254,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1000413133,,,,,,,1000413133,ROMANELLO CARLOS Y EDUARDO S.R.L.,,,,1000413133,ROMANELLO CARLOS Y EDUARDO S.R.L.,,VILLA NUEVA GUAYMALLEN,5519,,,,7,AR-CUYO-GU,DEL,,3,6207,,186,CS,3348,3481,14,,78904,8,ARS,3,88,C
ZOR,AR01,AR01,,2384256,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1000413264,,,,,,,1000413264,FRIO CONCORDIA S.H.,,,,1000413264,FRIO CONCORDIA S.H.,,CONCORDIA,3200,,,,5,AR-NEA-CO,DEL,,3,6207,,730,CS,10512,6,10950,25,,247545,8,ARS,11,9,C
ZOR,AR01,AR01,,2384263,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1001204120,,,,,,,1001204120,DIGACOR S.A.,,,,1001204120,DIGACOR S.A.,,CARLOS PAZ,5152,,,,3,AR-CTRO-CP,DEL,,3,6211,,120,CS,1800,1869,6,,40788,ARS,2,C
ZOR,AR01,AR01,,2384292,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1000418945,,,,,,,1000418945,RICARDO BLANCO E HIJOS S.R.L.,,,,1000418945,RICARDO BLANCO E HIJOS S.R.L.,,AVELLANEDA,1870,,,,1,AR-BUE-DIS,DEL,,0,6207,,240,CS,2496,2633,1,,84311,1,ARS,3,07,C
ZOR,AR01,AR01,,2384296,02/03/2016,00/01/1900,,,02/03/2016,,02/04/2016,1000414450,,,,,,,1000417513,MATTINA HNOS.S.A.C.I.A.N,,,,1000414450,MATTINA HNOS.S.A.C.I.A.N,,CAPITAL FEDERAL,1116,,,,0,AR-BUE-MG,DEL,,3,6207,,17,CS,230,239,81,,5809,2,ARS,0,26,C
ZOR,AR01,AR01,,2384397,02/03/2016,00/01/1900,,,02/03/2016,,,1000414289,,,,,,,,,,,,1000414289,CARREFOUR 162 HIPER TRELEW,,TRELEW,9100,,,,17,AR-SURE-TW,DEL,,2,6203,,20,CS,300,311,6,,4596,6,ARS,0,33,C
ZOR,AR01,AR01,,2384398,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413794,,,,,,,,,,,,1000413794,DISCO 17 V.DEL PINO,,CAPITAL FEDERAL,1426,,,,0,AR-BUE-SMK,DEL,,2,6207,,6,CS,37,68,40,42,,4225,74,ARS,0,06,C
ZOR,AR01,AR01,,2384431,02/03/2016,00/01/1900,,,02/03/2016,,02/05/2016,1000413541,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,,1000413541,DEPOSITO I-FLOW OLIVOS,,ITUZAINGO,1714,,,,1,AR-BUE-SMK,DEL,,2,6207,,3,CS,34,36,02,,1296,ARS,0,04,C
ZOR,AR01,AR01,,2384432,02/03/2016,00/01/1900,,,02/03/2016,,02/05/2016,1000413541,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,,1000413541,DEPOSITO I-FLOW OLIVOS,,ITUZAINGO,1714,,,,1,AR-BUE-SMK,DEL,,2,6207,,9,CS,96,28,102,18,,3446,46,ARS,0,13,C
ZOR,AR01,AR01,,2384433,02/03/2016,00/01/1900,,,02/03/2016,,02/05/2016,1000413541,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,,1000413541,DEPOSITO I-FLOW OLIVOS,,ITUZAINGO,1714,,,,1,AR-BUE-SMK,DEL,,2,6207,,36,CS,436,12,461,1,,15084,39,ARS,0,56,C
ZOR,AR01,AR01,,2384434,02/03/2016,00/01/1900,,,02/03/2016,,02/05/2016,1000413541,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,,1000413541,DEPOSITO I-FLOW OLIVOS,,ITUZAINGO,1714,,,,1,AR-BUE-SMK,DEL,,2,6207,,1,CS,4,7,5,6,,441,44,ARS,0,01,C
ZOR,AR01,AR01,,2384435,02/03/2016,00/01/1900,,,02/03/2016,,02/05/2016,1000413539,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,,1000413539,LA ANONIMA CD ITUZAINGO,,ITUZAINGO,1714,,,,1,AR-BUE-SMK,DEL,,2,6207,,85,CS,915,64,971,3,,33872,22,ARS,1,18,C
ZOR,AR01,AR01,,2384436,02/03/2016,00/01/1900,,,02/03/2016,,02/05/2016,1000413541,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,,1000413541,DEPOSITO I-FLOW OLIVOS,,ITUZAINGO,1714,,,,1,AR-BUE-SMK,DEL,,2,6207,,4,CS,19,14,22,985,,2043,64,ARS,0,06,C
ZOR,AR01,AR01,,2384437,02/03/2016,00/01/1900,,,02/03/2016,,02/05/2016,1000413541,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,,1000413541,DEPOSITO I-FLOW OLIVOS,,ITUZAINGO,1714,,,,1,AR-BUE-SMK,DEL,,2,6207,,19,CS,97,38,117,275,,9237,81,ARS,0,29,C
ZOR,AR01,AR01,,2384438,02/03/2016,00/01/1900,,,02/03/2016,,02/05/2016,1000413539,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,,1000413539,LA ANONIMA CD ITUZAINGO,,ITUZAINGO,1714,,,,1,AR-BUE-SMK,DEL,,2,6207,,46,CS,550,575,02,,9899,37,ARS,0,61,C
ZOR,AR01,AR01,,2384439,02/03/2016,00/01/1900,,,02/03/2016,,02/05/2016,1000413539,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,,1000413539,LA ANONIMA CD ITUZAINGO,,ITUZAINGO,1714,,,,1,AR-BUE-SMK,DEL,,2,6207,,25,CS,122,94,148,405,,12313,02,ARS,0,36,C
ZOR,AR01,AR01,,2384554,02/03/2016,00/01/1900,,,02/03/2016,,02/03/2016,1000413760,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413760,JUMBO 19  ESCOBAR,,ESCOBAR,1625,,,,1,AR-BUE-SMK,DEL,,2,6207,,32,CS,313,84,335,455,,13924,32,ARS,0,47,C
