NRPD,POIT,MTPD,DSMT,13MT,14MT,CPIT,UMIT,PNIT,PBIT,VOIT,VLIT,MOIT,PLIT,CEIT,FEIT,STIP,ENIT,POEN,FEEN,HREN,CPEN,CTEN,STIT,BQEN,DSBQ,BQFA,DSBF,MTEN,DSEN,13EN,14EN,CPCP,SHID,HSID,CCEN,FECE,HRCE,CPCE,PNCC,PBCC,VOCC,PLCC,ENPG,PGFE,PGHR,PGUS,CDEN,ENRE,REFE,REHR,REUS,ENFA,ENFE,FATY,FAFE,FAHR,FAUS,CTFA,PNFA,PBFA,VOFA,VLFA,PLFA
2404301,40,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,CS,5.4,5.87,,3373.3,ARS,0.01,6207,02/12/2016,,83101628,40,02/11/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,2437331,,1,,,,5.4,5.87,,0.01,4915289603,02/11/2016,,,1,8059R00160654,,,,907656555,4508A00084175,ZF2,02/11/2016,,,1,5.4,5.87,,,0.01
2404301,50,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,CS,6.72,7.17,,3373.3,ARS,0.01,6207,02/12/2016,,83101628,50,02/11/2016,,,6207,C,,,,,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,2437331,,1,,,,6.72,7.17,,0.01,4915289603,02/11/2016,,,1,8059R00160654,,,,907656555,4508A00084175,ZF2,02/11/2016,,,1,6.72,7.17,,,0.01
2404303,10,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,1,CS,6.72,7.17,,1698.74,ARS,0.01,6207,02/12/2016,,83101629,10,02/11/2016,,,6207,C,,,,,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,1,2438071,,1,,,,6.72,7.17,,0.01,4915293002,02/11/2016,,,1,8059R00160770,,,,907656682,5503E00000722,ZF2,02/11/2016,,,1,6.72,7.17,,,0.01
2404303,20,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,CS,6.72,7.17,,1698.74,ARS,0.01,6207,02/12/2016,,83101629,20,02/11/2016,,,6207,C,,,,,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,2438071,,1,,,,6.72,7.17,,0.01,4915293002,02/11/2016,,,1,8059R00160770,,,,907656682,5503E00000722,ZF2,02/11/2016,,,1,6.72,7.17,,,0.01
2404304,10,110A77451,CORTE TRADICIONAL 12X1KG,,,3,CS,36,37.95,,15241.72,ARS,0.05,6207,02/12/2016,,83101630,10,02/11/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,3,2437331,,3,,,,36,37.95,,0.05,4915289605,02/11/2016,,,3,8059R00160655,,,,907656582,4508A00084202,ZF2,02/11/2016,,,3,36,37.95,,,0.05
2404304,20,110A21991,GOLDEN LONGS 12X1KG,,,1,CS,12,12.76,,15241.72,ARS,0.02,6207,02/12/2016,,83101630,20,02/11/2016,,,6207,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,1,2437331,,1,,,,12,12.76,,0.02,4915289605,02/11/2016,,,1,8059R00160655,,,,907656582,4508A00084202,ZF2,02/11/2016,,,1,12,12.76,,,0.02
2404304,30,110A31091,CORTE TRADICIONAL 12X720G,,,6,CS,51.84,55.56,,15241.72,ARS,0.07,6207,02/12/2016,,83101630,30,02/11/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,6,2437331,,6,,,,51.84,55.56,,0.07,4915289605,02/11/2016,,,6,8059R00160655,,,,907656582,4508A00084202,ZF2,02/11/2016,,,6,51.84,55.56,,,0.07
2404304,40,110A23121,HORNEABLES 12X720G,,,1,CS,8.64,9.27,,15241.72,ARS,0.02,6207,02/12/2016,,83101630,40,02/11/2016,,,6207,C,,,,,110A23121,HORNEABLES 12X720G,,,1,2437331,,1,,,,8.64,9.27,,0.02,4915289605,02/11/2016,,,1,8059R00160655,,,,907656582,4508A00084202,ZF2,02/11/2016,,,1,8.64,9.27,,,0.02
2404304,50,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,3,CS,45,47.37,,15241.72,ARS,0.05,6207,02/12/2016,,83101630,50,02/11/2016,,,6207,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,3,2437331,,3,,,,45,47.37,,0.05,4915289605,02/11/2016,,,3,8059R00160655,,,,907656582,4508A00084202,ZF2,02/11/2016,,,3,45,47.37,,,0.05
2404304,60,110A96721,NOISETTE 10X1KG,,,5,CS,50,53.15,,15241.72,ARS,0.07,6207,02/12/2016,,83101630,60,02/11/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,5,2437331,,5,,,,50,53.15,,0.07,4915289605,02/11/2016,,,5,8059R00160655,,,,907656582,4508A00084202,ZF2,02/11/2016,,,5,50,53.15,,,0.07
2404304,70,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,1,CS,10,10.61,,15241.72,ARS,0.01,6207,02/12/2016,,83101630,70,02/11/2016,,,6207,C,,,,,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,1,2437331,,1,,,,10,10.61,,0.01,4915289605,02/11/2016,,,1,8059R00160655,,,,907656582,4508A00084202,ZF2,02/11/2016,,,1,10,10.61,,,0.01
2404304,80,111352911,NOISETTE PANCETA Y CEBOLLA 10X1KG,,,1,CS,10,10.61,,15241.72,ARS,0.01,6207,02/12/2016,,83101630,80,02/11/2016,,,6207,C,,,,,111352911,NOISETTE PANCETA Y CEBOLLA 10X1KG,,,1,2437331,,1,,,,10,10.61,,0.01,4915289605,02/11/2016,,,1,8059R00160655,,,,907656582,4508A00084202,ZF2,02/11/2016,,,1,10,10.61,,,0.01
2404304,90,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,6,CS,72,76.08,,15241.72,ARS,0.09,6207,02/12/2016,,83101630,90,02/11/2016,,,6207,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,6,2437331,,6,,,,72,76.08,,0.09,4915289605,02/11/2016,,,6,8059R00160655,,,,907656582,4508A00084202,ZF2,02/11/2016,,,6,72,76.08,,,0.09
2404304,100,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,CS,5.4,5.87,,15241.72,ARS,0.01,6207,02/12/2016,,83101630,100,02/11/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,2437331,,1,,,,5.4,5.87,,0.01,4915289605,02/11/2016,,,1,8059R00160655,,,,907656582,4508A00084202,ZF2,02/11/2016,,,1,5.4,5.87,,,0.01
2404304,110,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,1,CS,6.72,7.17,,15241.72,ARS,0.01,6207,02/12/2016,,83101630,110,02/11/2016,,,6207,C,,,,,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,1,2437331,,1,,,,6.72,7.17,,0.01,4915289605,02/11/2016,,,1,8059R00160655,,,,907656582,4508A00084202,ZF2,02/11/2016,,,1,6.72,7.17,,,0.01
2404304,120,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,CS,6.72,7.17,,15241.72,ARS,0.01,6207,02/12/2016,,83101630,120,02/11/2016,,,6207,C,,,,,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,2437331,,1,,,,6.72,7.17,,0.01,4915289605,02/11/2016,,,1,8059R00160655,,,,907656582,4508A00084202,ZF2,02/11/2016,,,1,6.72,7.17,,,0.01
2404304,130,110B29751,BATATA 12X720G,,,1,CS,8.64,9.76,,15241.72,ARS,0.01,6207,02/12/2016,,83101630,130,02/11/2016,,,6207,C,,,,,110B29751,BATATA 12X720G,,,1,2437331,,1,,,,8.64,9.76,,0.01,4915289605,02/11/2016,,,1,8059R00160655,,,,907656582,4508A00084202,ZF2,02/11/2016,,,1,8.64,9.76,,,0.01
2404305,10,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,1,CS,15,15.79,,2043.61,ARS,0.02,6207,02/12/2016,,83101631,10,02/11/2016,,,6207,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,1,2437331,,1,,,,15,15.79,,0.02,4915289606,02/11/2016,,,1,8059R00160656,,,,907656585,4508A00084205,ZF2,02/11/2016,,,1,15,15.79,,,0.02
2404305,20,110A47331,SMILES 12X600G,,,1,CS,7.2,7.82,,2043.61,ARS,0.01,6207,02/12/2016,,83101631,20,02/11/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,1,2437331,,1,,,,7.2,7.82,,0.01,4915289606,02/11/2016,,,1,8059R00160656,,,,907656585,4508A00084205,ZF2,02/11/2016,,,1,7.2,7.82,,,0.01
2404305,30,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,1,CS,10,10.61,,2043.61,ARS,0.01,6207,02/12/2016,,83101631,30,02/11/2016,,,6207,C,,,,,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,1,2437331,,1,,,,10,10.61,,0.01,4915289606,02/11/2016,,,1,8059R00160656,,,,907656585,4508A00084205,ZF2,02/11/2016,,,1,10,10.61,,,0.01
2404305,40,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,CS,12,12.68,,2043.61,ARS,0.02,6207,02/12/2016,,83101631,40,02/11/2016,,,6207,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,2437331,,1,,,,12,12.68,,0.02,4915289606,02/11/2016,,,1,8059R00160656,,,,907656585,4508A00084205,ZF2,02/11/2016,,,1,12,12.68,,,0.02
2404306,10,110A21991,GOLDEN LONGS 12X1KG,,,1,CS,12,12.76,,974.6,ARS,0.02,6207,02/12/2016,,83101632,10,02/11/2016,,,6207,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,1,2437331,,1,,,,12,12.76,,0.02,4915289617,02/11/2016,,,1,8059R00160657,,,,907656563,4508A00084183,ZF2,02/11/2016,,,1,12,12.76,,,0.02
2404306,20,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,1,CS,15,15.79,,974.6,ARS,0.02,6207,02/12/2016,,83101632,20,02/11/2016,,,6207,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,1,2437331,,1,,,,15,15.79,,0.02,4915289617,02/11/2016,,,1,8059R00160657,,,,907656563,4508A00084183,ZF2,02/11/2016,,,1,15,15.79,,,0.02
2404307,10,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,1,CS,15,15.79,,4231.47,ARS,0.02,6207,02/12/2016,,83101633,10,02/11/2016,,,6207,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,1,2437331,,1,,,,15,15.79,,0.02,4915289618,02/11/2016,,,1,8059R00160658,,,,907656553,4508A00084173,ZF2,02/11/2016,,,1,15,15.79,,,0.02
2404307,20,110A96721,NOISETTE 10X1KG,,,1,CS,10,10.63,,4231.47,ARS,0.01,6207,02/12/2016,,83101633,20,02/11/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,1,2437331,,1,,,,10,10.63,,0.01,4915289618,02/11/2016,,,1,8059R00160658,,,,907656553,4508A00084173,ZF2,02/11/2016,,,1,10,10.63,,,0.01
2404307,30,110A27631,NOISETTE 18X500G,,,2,CS,18,19.2,,4231.47,ARS,0.03,6207,02/12/2016,,83101633,30,02/11/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,2,2437331,,2,,,,18,19.2,,0.03,4915289618,02/11/2016,,,2,8059R00160658,,,,907656553,4508A00084173,ZF2,02/11/2016,,,2,18,19.2,,,0.03
2404307,40,110A47331,SMILES 12X600G,,,2,CS,14.4,15.64,,4231.47,ARS,0.02,6207,02/12/2016,,83101633,40,02/11/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,2,2437331,,2,,,,14.4,15.64,,0.02,4915289618,02/11/2016,,,2,8059R00160658,,,,907656553,4508A00084173,ZF2,02/11/2016,,,2,14.4,15.64,,,0.02
2404307,50,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,CS,12,12.68,,4231.47,ARS,0.02,6207,02/12/2016,,83101633,50,02/11/2016,,,6207,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,2437331,,1,,,,12,12.68,,0.02,4915289618,02/11/2016,,,1,8059R00160658,,,,907656553,4508A00084173,ZF2,02/11/2016,,,1,12,12.68,,,0.02
2404307,60,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,CS,5.4,5.87,,4231.47,ARS,0.01,6207,02/12/2016,,83101633,60,02/11/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,2437331,,1,,,,5.4,5.87,,0.01,4915289618,02/11/2016,,,1,8059R00160658,,,,907656553,4508A00084173,ZF2,02/11/2016,,,1,5.4,5.87,,,0.01
2404309,10,110A77451,CORTE TRADICIONAL 12X1KG,,,1,CS,12,12.65,,2807.23,ARS,0.02,6207,02/12/2016,,83101634,10,02/11/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,1,2437331,,1,,,,12,12.65,,0.02,4915289619,02/11/2016,,,1,8059R00160659,,,,907656599,4508A00084219,ZF2,02/11/2016,,,1,12,12.65,,,0.02
2404309,20,110A31091,CORTE TRADICIONAL 12X720G,,,2,CS,17.28,18.52,,2807.23,ARS,0.02,6207,02/12/2016,,83101634,20,02/11/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,2,2437331,,2,,,,17.28,18.52,,0.02,4915289619,02/11/2016,,,2,8059R00160659,,,,907656599,4508A00084219,ZF2,02/11/2016,,,2,17.28,18.52,,,0.02
2404309,30,110A27631,NOISETTE 18X500G,,,1,CS,9,9.6,,2807.23,ARS,0.01,6207,02/12/2016,,83101634,30,02/11/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,1,2437331,,1,,,,9,9.6,,0.01,4915289619,02/11/2016,,,1,8059R00160659,,,,907656599,4508A00084219,ZF2,02/11/2016,,,1,9,9.6,,,0.01
2404309,40,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,CS,12,12.68,,2807.23,ARS,0.02,6207,02/12/2016,,83101634,40,02/11/2016,,,6207,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,2437331,,1,,,,12,12.68,,0.02,4915289619,02/11/2016,,,1,8059R00160659,,,,907656599,4508A00084219,ZF2,02/11/2016,,,1,12,12.68,,,0.02
2404309,50,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,CS,5.4,5.87,,2807.23,ARS,0.01,6207,02/12/2016,,83101634,50,02/11/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,2437331,,1,,,,5.4,5.87,,0.01,4915289619,02/11/2016,,,1,8059R00160659,,,,907656599,4508A00084219,ZF2,02/11/2016,,,1,5.4,5.87,,,0.01
2404310,10,110A96721,NOISETTE 10X1KG,,,1,CS,10,10.63,,1178.65,ARS,0.01,6207,02/12/2016,,83101635,10,02/11/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,1,2437331,,1,,,,10,10.63,,0.01,4915289620,02/11/2016,,,1,8059R00160660,,,,907656606,4508A00084226,ZF2,02/11/2016,,,1,10,10.63,,,0.01
2404310,20,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,1,CS,10,10.61,,1178.65,ARS,0.01,6207,02/12/2016,,83101635,20,02/11/2016,,,6207,C,,,,,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,1,2437331,,1,,,,10,10.61,,0.01,4915289620,02/11/2016,,,1,8059R00160660,,,,907656606,4508A00084226,ZF2,02/11/2016,,,1,10,10.61,,,0.01
2404311,10,110A27631,NOISETTE 18X500G,,,1,CS,9,9.6,,548.21,ARS,0.01,6202,02/12/2016,,83101636,10,02/11/2016,,,6202,C,,,,,110A27631,NOISETTE 18X500G,,,1,2438003,,1,,,,9,9.6,,0.01,4915292448,02/11/2016,,,1,8160R00005139,,,,907656635,4503A00003201,ZF2,02/11/2016,,,1,9,9.6,,,0.01
2404312,10,110A77451,CORTE TRADICIONAL 12X1KG,,,1,CS,12,12.65,,2215,ARS,0.02,6207,02/12/2016,,83101637,10,02/11/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,1,2437331,,1,,,,12,12.65,,0.02,4915289621,02/11/2016,,,1,8059R00160661,,,,907656577,4508A00084197,ZF2,02/11/2016,,,1,12,12.65,,,0.02
2404312,20,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,3,CS,36,38.04,,2215,ARS,0.05,6207,02/12/2016,,83101637,20,02/11/2016,,,6207,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,3,2437331,,3,,,,36,38.04,,0.05,4915289621,02/11/2016,,,3,8059R00160661,,,,907656577,4508A00084197,ZF2,02/11/2016,,,3,36,38.04,,,0.05
2404312,30,110B29751,BATATA 12X720G,,,1,CS,8.64,9.76,,2215,ARS,0.01,6207,02/12/2016,,83101637,30,02/11/2016,,,6207,C,,,,,110B29751,BATATA 12X720G,,,1,2437331,,1,,,,8.64,9.76,,0.01,4915289621,02/11/2016,,,1,8059R00160661,,,,907656577,4508A00084197,ZF2,02/11/2016,,,1,8.64,9.76,,,0.01
2404313,10,110A77451,CORTE TRADICIONAL 12X1KG,,,3,CS,36,37.95,,3211.75,ARS,0.05,6207,02/12/2016,,83101638,10,02/11/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,3,2437331,,3,,,,36,37.95,,0.05,4915289622,02/11/2016,,,3,8059R00160662,,,,907656576,4508A00084196,ZF2,02/11/2016,,,3,36,37.95,,,0.05
2404313,20,110A21991,GOLDEN LONGS 12X1KG,,,1,CS,12,12.76,,3211.75,ARS,0.02,6207,02/12/2016,,83101638,20,02/11/2016,,,6207,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,1,2437331,,1,,,,12,12.76,,0.02,4915289622,02/11/2016,,,1,8059R00160662,,,,907656576,4508A00084196,ZF2,02/11/2016,,,1,12,12.76,,,0.02
2404313,30,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,2,CS,30,31.58,,3211.75,ARS,0.04,6207,02/12/2016,,83101638,30,02/11/2016,,,6207,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,2,2437331,,2,,,,30,31.58,,0.04,4915289622,02/11/2016,,,2,8059R00160662,,,,907656576,4508A00084196,ZF2,02/11/2016,,,2,30,31.58,,,0.04
2404313,40,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,CS,12,12.68,,3211.75,ARS,0.02,6207,02/12/2016,,83101638,40,02/11/2016,,,6207,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,2437331,,1,,,,12,12.68,,0.02,4915289622,02/11/2016,,,1,8059R00160662,,,,907656576,4508A00084196,ZF2,02/11/2016,,,1,12,12.68,,,0.02
2404314,10,110A77451,CORTE TRADICIONAL 12X1KG,,,1,CS,12,12.65,,5772.95,ARS,0.02,6207,02/12/2016,,83101639,10,02/11/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,1,2437331,,1,,,,12,12.65,,0.02,4915289623,02/11/2016,,,1,8059R00160663,,,,907656605,4508A00084225,ZF2,02/11/2016,,,1,12,12.65,,,0.02
2404314,20,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,1,CS,15,15.79,,5772.95,ARS,0.02,6207,02/12/2016,,83101639,20,02/11/2016,,,6207,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,1,2437331,,1,,,,15,15.79,,0.02,4915289623,02/11/2016,,,1,8059R00160663,,,,907656605,4508A00084225,ZF2,02/11/2016,,,1,15,15.79,,,0.02
2404314,30,110A96721,NOISETTE 10X1KG,,,1,CS,10,10.63,,5772.95,ARS,0.01,6207,02/12/2016,,83101639,30,02/11/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,1,2437331,,1,,,,10,10.63,,0.01,4915289623,02/11/2016,,,1,8059R00160663,,,,907656605,4508A00084225,ZF2,02/11/2016,,,1,10,10.63,,,0.01
2404314,40,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,4,CS,48,50.72,,5772.95,ARS,0.06,6207,02/12/2016,,83101639,40,02/11/2016,,,6207,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,4,2437331,,4,,,,48,50.72,,0.06,4915289623,02/11/2016,,,4,8059R00160663,,,,907656605,4508A00084225,ZF2,02/11/2016,,,4,48,50.72,,,0.06
2404314,50,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,CS,5.4,5.87,,5772.95,ARS,0.01,6207,02/12/2016,,83101639,50,02/11/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,2437331,,1,,,,5.4,5.87,,0.01,4915289623,02/11/2016,,,1,8059R00160663,,,,907656605,4508A00084225,ZF2,02/11/2016,,,1,5.4,5.87,,,0.01
2404314,60,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,1,CS,6.72,7.17,,5772.95,ARS,0.01,6207,02/12/2016,,83101639,60,02/11/2016,,,6207,C,,,,,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,1,2437331,,1,,,,6.72,7.17,,0.01,4915289623,02/11/2016,,,1,8059R00160663,,,,907656605,4508A00084225,ZF2,02/11/2016,,,1,6.72,7.17,,,0.01
2404314,70,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,CS,6.72,7.17,,5772.95,ARS,0.01,6207,02/12/2016,,83101639,70,02/11/2016,,,6207,C,,,,,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,2437331,,1,,,,6.72,7.17,,0.01,4915289623,02/11/2016,,,1,8059R00160663,,,,907656605,4508A00084225,ZF2,02/11/2016,,,1,6.72,7.17,,,0.01
2404315,10,110A21991,GOLDEN LONGS 12X1KG,,,1,CS,12,12.76,,1860.6,ARS,0.02,6202,02/12/2016,,83101640,10,02/11/2016,,,6202,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,1,2438003,,1,,,,12,12.76,,0.02,4915292444,02/11/2016,,,1,8160R00005135,,,,907656637,4503A00003203,ZF2,02/11/2016,,,1,12,12.76,,,0.02
2404315,20,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,3,CS,36,38.04,,1860.6,ARS,0.05,6202,02/12/2016,,83101640,20,02/11/2016,,,6202,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,3,2438003,,3,,,,36,38.04,,0.05,4915292444,02/11/2016,,,3,8160R00005135,,,,907656637,4503A00003203,ZF2,02/11/2016,,,3,36,38.04,,,0.05
2404316,10,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,1,CS,15,15.79,,2257.91,ARS,0.02,6201,02/12/2016,,83101641,10,02/11/2016,,,6201,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,1,2437718,,1,,,,15,15.79,,0.02,4915291092,02/11/2016,,,1,8163R00009865,,,,907656480,4502A00005083,ZF2,02/11/2016,,,1,15,15.79,,,0.02
2404316,20,110A27631,NOISETTE 18X500G,,,1,CS,9,9.6,,2257.91,ARS,0.01,6201,02/12/2016,,83101641,20,02/11/2016,,,6201,C,,,,,110A27631,NOISETTE 18X500G,,,1,2437718,,1,,,,9,9.6,,0.01,4915291092,02/11/2016,,,1,8163R00009865,,,,907656480,4502A00005083,ZF2,02/11/2016,,,1,9,9.6,,,0.01
2404316,30,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,CS,12,12.68,,2257.91,ARS,0.02,6201,02/12/2016,,83101641,30,02/11/2016,,,6201,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,2437718,,1,,,,12,12.68,,0.02,4915291092,02/11/2016,,,1,8163R00009865,,,,907656480,4502A00005083,ZF2,02/11/2016,,,1,12,12.68,,,0.02
2404316,40,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,CS,5.4,5.87,,2257.91,ARS,0.01,6201,02/12/2016,,83101641,40,02/11/2016,,,6201,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,2437718,,1,,,,5.4,5.87,,0.01,4915291092,02/11/2016,,,1,8163R00009865,,,,907656480,4502A00005083,ZF2,02/11/2016,,,1,5.4,5.87,,,0.01
2404317,10,121CQ1121,CUATRO QUESOS 10X520GR,,,1,CS,5.2,6.345,,869.54,ARS,0.01,6207,02/12/2016,,83101642,10,02/11/2016,,,6207,C,,,,,121CQ1121,CUATRO QUESOS 10X520GR,,,1,2437331,,1,,,,5.2,6.345,,0.01,4915289835,02/11/2016,,,1,8059R00160673,,,,907656584,4508A00084204,ZF2,02/11/2016,,,1,5.2,6.345,,,0.01
2404319,10,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,2,CS,30,31.58,,1949.2,ARS,0.04,6207,02/12/2016,,83101643,10,02/11/2016,,,6207,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,2,2437331,,2,,,,30,31.58,,0.04,4915289624,02/11/2016,,,2,8059R00160664,,,,907656549,4508A00084169,ZF2,02/11/2016,,,2,30,31.58,,,0.04
2404319,20,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,2,CS,24,25.36,,1949.2,ARS,0.03,6207,02/12/2016,,83101643,20,02/11/2016,,,6207,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,2,2437331,,2,,,,24,25.36,,0.03,4915289624,02/11/2016,,,2,8059R00160664,,,,907656549,4508A00084169,ZF2,02/11/2016,,,2,24,25.36,,,0.03
2404320,10,121MZ2121,MOZZARELLA 5X940G,,,1,CS,4.7,5.6,,550.71,ARS,0.01,6207,02/12/2016,,83101644,10,02/11/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,1,2437331,,1,,,,4.7,5.6,,0.01,4915289625,02/11/2016,,,1,8059R00160665,,,,907656578,4508A00084198,ZF2,02/11/2016,,,1,4.7,5.6,,,0.01
2404353,10,121MZ1121,MOZZARELLA 10X470G,,,1,CS,4.7,5.845,,3876.54,ARS,0.01,6207,02/12/2016,,83101645,10,02/11/2016,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,1,2440363,,1,,,,4.7,5.845,,0.01,4915304602,02/12/2016,,,1,8059R00160776,,,,907656714,4508A00084280,ZF2,02/12/2016,,,1,4.7,5.845,,,0.01
2404353,20,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,CS,6.72,7.17,,3876.54,ARS,0.01,6207,02/12/2016,,83101645,20,02/11/2016,,,6207,C,,,,,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,2440363,,1,,,,6.72,7.17,,0.01,4915304602,02/12/2016,,,1,8059R00160776,,,,907656714,4508A00084280,ZF2,02/12/2016,,,1,6.72,7.17,,,0.01
2404353,30,110A31091,CORTE TRADICIONAL 12X720G,,,2,CS,17.28,18.52,,3876.54,ARS,0.02,6207,02/12/2016,,83101645,30,02/11/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,2,2440363,,2,,,,17.28,18.52,,0.02,4915304602,02/12/2016,,,2,8059R00160776,,,,907656714,4508A00084280,ZF2,02/12/2016,,,2,17.28,18.52,,,0.02
